DFT_energy_eV_atom,ML_energy_eV_atom
-0.0005259217624313806,-0.0008288827675642096
-0.00027065486742117173,-0.0007832180500599861
0.001837284061622313,0.0015132622683324826
0.0019070458261296608,0.0017821332965866077
0.0027831954521104763,0.0027990199379246405
0.0022187344686415145,0.0023059796204734084
0.0011369357866612972,0.0010720320526615978
0.00035495308753752397,0.00016506451740383454
0.0005343703672053834,0.0005902892868050458
-1.5839415937080048e-05,1.3360520057403846e-05
-0.00024664075266400687,-0.0001852154069297285
-0.002054574745699256,-0.0019719335428760587
-0.0014294408661328362,-0.0013277288681763366
-0.0008818287084579879,-0.0007853091554466118
-0.00011418548069741519,-0.00021936392556654027
0.0015860417969690843,0.0015531909837420699
-0.001452365861752014,-0.0013679553160272917
-0.0005684864101453968,-0.00032099769526894306
-0.0015365949911938515,-0.0014685842386654713
0.00037394630325593425,4.3508258613655926e-05
0.000246684092076066,-0.0005084388931209105
0.0012098499571209231,0.0003873660005524471
0.001924482019660445,0.0014182879365876033
0.000938691147979398,0.0004968292037972333
0.0017060999595628346,0.0012015386988082355
0.0018962824618995455,0.00160011641219171
0.0011257799147585956,0.000998896862768106
0.0002758421543660461,0.00034841421981468557
0.001958392716431945,0.0022161411738466086
0.00256808785096041,0.0027414854642415776
0.0017029804727997089,0.0019308018183892273
0.001965549775633235,0.0020365294095370245
0.002821919511291071,0.002836987805892477
0.002333746180113394,0.0023914451214750443
-0.0002960442190556023,-0.00034829371503519724
0.0012729833598541518,0.0012703428116651594
-5.66600129161543e-05,-9.292764553947563e-05
-0.00010521939532281976,-0.00022750504777491187
0.0002656806262848477,0.00015487415842585506
9.655051164259021e-05,1.3006962745976125e-05
0.0007648950106329266,0.0007795029232511297
0.0011674929787659494,0.0010139881773056914
0.0022894422602917075,0.0021926877637667985
0.0004683795698099402,0.0007063491250960396
0.0011138947776885288,0.0014578584426203633
-2.8139958061501602e-05,0.00011816932743613506
