block,layer,z_minus_GDS_min_A,z_minus_GDS_max_A,waters,translation_20_300cm-1_cross_to_self,translation_20_300cm-1_self_weighted_participation
11,2,2.0,4.0,2,0.13049519531731574,0.8509954472582664
11,3,4.0,6.0,12,-0.031339803471422914,0.6797269321171762
11,4,6.0,8.0,13,-0.014729583942497107,0.7210197287514793
11,5,8.0,10.0,6,-0.0427631924937605,0.7713590832737576
11,6,10.0,12.0,13,0.002415152854991842,0.711321891031791
11,7,12.0,14.0,10,-0.0902291401715702,0.7510093536732391
11,8,14.0,16.0,12,-0.10095319338362728,0.7274719784974918
11,9,16.0,18.0,11,0.1382831546928015,0.7966537569547377
11,10,18.0,20.0,11,0.16165613427335793,0.7568730356683593
11,11,20.0,22.0,8,0.00020267241964090624,0.797242539639648
11,12,22.0,24.0,13,-0.25646868842241405,0.7280912669593178
11,13,24.0,26.0,9,-0.021023489606645605,0.7604411194785771
11,14,26.0,28.0,11,-0.026696336308032823,0.7366471665877171
11,15,28.0,30.0,12,0.12197092749978371,0.7498075261465779
11,16,30.0,32.0,9,-0.10867966709848406,0.7485302409159562
11,17,32.0,34.0,11,0.17668280793451605,0.7620783094994683
11,18,34.0,36.0,9,-0.2643349281419963,0.7591144868455696
11,19,36.0,38.0,10,0.31471289283766335,0.7758837078788907
11,20,38.0,40.0,14,-0.03847506011252274,0.7251364977473725
11,21,40.0,42.0,2,-0.03626086950678662,0.8458135031375704
12,1,0.0,2.0,2,-0.011843843179886761,0.8512607430929648
12,2,2.0,4.0,2,-0.15801561147111284,0.9093785216242587
12,3,4.0,6.0,12,-0.11364407026037775,0.7036620560979954
12,4,6.0,8.0,13,-0.14327492862788777,0.6935311181622735
12,5,8.0,10.0,6,-0.16846934663756796,0.7787076162698862
12,6,10.0,12.0,13,-0.040161422228558535,0.6872012803335592
12,7,12.0,14.0,10,0.117392265172846,0.72681223314363
