system,group,O_serial_1based,time_ps,relative_depth,dx_A,dy_A
Oil,1,457,336.20000000000005,0.23207837721112792,0.188706755638127,1.9310941638641381
Oil,1,457,336.3,0.24471239727744487,0.09557139873505083,1.3077951612167382
Oil,1,457,336.40000000000003,0.26607491765904123,0.054215788841252,1.6045193614654565
Oil,1,457,336.5,0.25994079127279196,-0.20399880409240279,2.024107569664004
Oil,1,457,336.6,0.26275077712727,-0.3710536956787065,1.3656511249237084
Oil,1,457,336.70000000000005,0.27568469677105006,0.013564467430119187,0.7042382301979089
Oil,1,457,336.8,0.26799124882251824,0.22391355037689653,0.9145329537086511
Oil,1,457,336.90000000000003,0.2607032861540716,0.22476637363434282,1.2466880025558496
Oil,1,457,337.0,0.26074876037023204,0.46485435962677446,1.0887364091568017
Oil,1,457,337.1,0.25948810490757823,0.660158753395085,0.9536654295616174
Oil,1,457,337.20000000000005,0.2663359626847217,0.2633975744247481,0.8944942893676782
Oil,1,457,337.3,0.26552392311042816,0.08282053470612016,0.9241252484016442
Oil,1,457,337.40000000000003,0.2886515502730078,0.5308710336685225,1.402593964546206
Oil,1,457,337.5,0.28555593206801755,0.7781780958175704,1.2842044772796655
Oil,1,457,337.6,0.2712246876175355,0.37951076030731645,1.2129849734001183
Oil,1,457,337.70000000000005,0.25028775820472454,0.5050488710403487,1.238638156860354
Oil,1,457,337.8,0.2421917442069822,0.7968243360519454,1.1384516896896386
Oil,1,457,337.90000000000003,0.26299726711450494,0.5683211088180586,1.3764072599105859
Oil,1,457,338.0,0.2645657986446175,0.4537786245346114,1.6089125814132714
Oil,1,457,338.1,0.2627636875286031,0.5646511316299483,1.4381577911071801
Oil,1,457,338.20000000000005,0.27284362727514594,0.5440279245376631,1.5588068904571557
Oil,1,457,338.3,0.26555730924381177,0.44338095188141313,1.419359797447207
Oil,1,457,338.40000000000003,0.25465373523133233,0.33687531948090044,1.1627619805030847
Oil,1,457,338.5,0.2528824199452494,0.12419784069061723,1.4440733136825585
Oil,1,457,338.6,0.2713628371349849,-0.39742386341094527,2.0870641412429833
Oil,1,457,338.70000000000005,0.2717943487973753,-0.10708475112914595,1.7688325586013818
Oil,1,457,338.8,0.2637304874551822,0.04254114627838579,1.3735184611969018
Oil,1,457,338.90000000000003,0.26357021756856974,-0.008592844009394973,1.5648555698089623
Oil,1,457,339.0,0.2760680205660444,0.12854874134064165,1.5751627626113915
Oil,1,457,339.1,0.2646858571538295,0.053850531578068406,1.2887885513000512
Oil,1,457,339.20000000000005,0.2566124569163839,0.19324767589569536,1.3168537559204125
Oil,1,457,339.3,0.25693213325512476,0.23781192302704302,1.3922997655563378
Oil,1,457,339.40000000000003,0.25614011713767587,0.17334449291229692,1.233673328369143
Oil,1,457,339.5,0.2521234610337616,0.26154315471649614,1.2203255238227868
Oil,1,457,339.6,0.2509953633223747,0.2711657285690352,1.2480033578567529
Oil,1,457,339.70000000000005,0.2532216674656289,0.20082819461822954,1.400233501403811
Oil,1,457,339.8,0.25820261542452577,0.12393701076508012,1.4842938127212548
Oil,1,457,339.90000000000003,0.26621154588716156,0.4802409410476729,1.2298570813827538
Oil,1,457,340.0,0.26187998289213266,0.6276558637619063,1.3191311301879907
