layer,depth_min_A,depth_max_A,n_waters,plotted_wavenumber_cm-1,calculated_wavenumber_cm-1,normalized_VDOS
1,0.0,4.0,26,1333.523451872495,1333.523451872495,0.04832227843135057
1,0.0,4.0,26,1334.0324302892402,1334.0324302892402,0.04824554232061678
1,0.0,4.0,26,1334.5414087059853,1334.5414087059853,0.04816117014709472
1,0.0,4.0,26,1335.0503871227306,1335.0503871227306,0.04807693735708949
1,0.0,4.0,26,1335.559365539476,1335.559365539476,0.04799789081940572
1,0.0,4.0,26,1336.068343956221,1336.068343956221,0.04792614274302148
1,0.0,4.0,26,1336.5773223729664,1336.5773223729664,0.047861488169612824
1,0.0,4.0,26,1337.0863007897115,1337.0863007897115,0.04780265721249084
1,0.0,4.0,26,1337.5952792064568,1337.5952792064568,0.04774885123514454
1,0.0,4.0,26,1338.1042576232019,1338.1042576232019,0.047701142614050764
1,0.0,4.0,26,1338.6132360399472,1338.6132360399472,0.04766335572793844
1,0.0,4.0,26,1339.1222144566925,1339.1222144566925,0.047642178358916126
1,0.0,4.0,26,1339.6311928734376,1339.6311928734376,0.04764644143729063
1,0.0,4.0,26,1340.140171290183,1340.140171290183,0.04768570363112745
1,0.0,4.0,26,1340.649149706928,1340.649149706928,0.047768439169825844
1,0.0,4.0,26,1341.1581281236734,1341.1581281236734,0.04790021683473585
1,0.0,4.0,26,1341.6671065404187,1341.6671065404187,0.04808225736095015
1,0.0,4.0,26,1342.1760849571638,1342.1760849571638,0.04831066892652508
1,0.0,4.0,26,1342.685063373909,1342.685063373909,0.04857650993748267
1,0.0,4.0,26,1343.1940417906542,1343.1940417906542,0.048866654116858546
1,0.0,4.0,26,1343.7030202073995,1343.7030202073995,0.04916527917874462
1,0.0,4.0,26,1344.2119986241446,1344.2119986241446,0.04945570351492412
1,0.0,4.0,26,1344.72097704089,1344.72097704089,0.049722272485124556
1,0.0,4.0,26,1345.2299554576352,1345.2299554576352,0.04995203965623829
1,0.0,4.0,26,1345.7389338743803,1345.7389338743803,0.05013607057785423
1,0.0,4.0,26,1346.2479122911257,1346.2479122911257,0.050270281003773086
1,0.0,4.0,26,1346.7568907078708,1346.7568907078708,0.050355779138528386
1,0.0,4.0,26,1347.265869124616,1347.265869124616,0.05039870386625134
1,0.0,4.0,26,1347.7748475413614,1347.7748475413614,0.050409552267038464
1,0.0,4.0,26,1348.2838259581065,1348.2838259581065,0.05040199861097204
1,0.0,4.0,26,1348.7928043748518,1348.7928043748518,0.05039125005549481
1,0.0,4.0,26,1349.301782791597,1349.301782791597,0.050392069872673646
1,0.0,4.0,26,1349.8107612083422,1349.8107612083422,0.05041670921135858
1,0.0,4.0,26,1350.3197396250875,1350.3197396250875,0.05047308305997227
1,0.0,4.0,26,1350.8287180418326,1350.8287180418326,0.05056355849745504
1,0.0,4.0,26,1351.337696458578,1351.337696458578,0.05068466032944505
1,0.0,4.0,26,1351.846674875323,1351.846674875323,0.05082783738434826
1,0.0,4.0,26,1352.3556532920684,1352.3556532920684,0.05098120373931448
1,0.0,4.0,26,1352.8646317088135,1352.8646317088135,0.05113193181976862
1,0.0,4.0,26,1353.3736101255588,1353.3736101255588,0.051268796705667134
1,0.0,4.0,26,1353.8825885423041,1353.8825885423041,0.05138430872866007
1,0.0,4.0,26,1354.3915669590492,1354.3915669590492,0.051475950079154315
1,0.0,4.0,26,1354.9005453757945,1354.9005453757945,0.05154623755813199
1,0.0,4.0,26,1355.4095237925396,1355.4095237925396,0.05160161877082781
1,0.0,4.0,26,1355.918502209285,1355.918502209285,0.05165050050824626
1,0.0,4.0,26,1356.4274806260303,1356.4274806260303,0.05170092859496074
1,0.0,4.0,26,1356.9364590427754,1356.9364590427754,0.05175852640464991
1,0.0,4.0,26,1357.4454374595207,1357.4454374595207,0.05182522556466931
1,0.0,4.0,26,1357.9544158762658,1357.9544158762658,0.051899100785003136
1,0.0,4.0,26,1358.463394293011,1358.463394293011,0.05197530729355839
1,0.0,4.0,26,1358.9723727097562,1358.9723727097562,0.05204780035008695
1,0.0,4.0,26,1359.4813511265015,1359.4813511265015,0.05211128594383529
1,0.0,4.0,26,1359.9903295432468,1359.9903295432468,0.05216278429773183
1,0.0,4.0,26,1360.499307959992,1360.499307959992,0.05220231208579676
1,0.0,4.0,26,1361.0082863767373,1361.0082863767373,0.05223247484734537
1,0.0,4.0,26,1361.5172647934824,1361.5172647934824,0.052257122382243476
1,0.0,4.0,26,1362.0262432102277,1362.0262432102277,0.05227954018856902
1,0.0,4.0,26,1362.535221626973,1362.535221626973,0.05230081906491649
1,0.0,4.0,26,1363.044200043718,1363.044200043718,0.05231899857542587
1,0.0,4.0,26,1363.5531784604634,1363.5531784604634,0.05232932617418896
1,0.0,4.0,26,1364.0621568772085,1364.0621568772085,0.0523255945418292
1,0.0,4.0,26,1364.5711352939538,1364.5711352939538,0.05230214558392756
1,0.0,4.0,26,1365.080113710699,1365.080113710699,0.05225589359047017
1,0.0,4.0,26,1365.5890921274442,1365.5890921274442,0.05218770831326271
1,0.0,4.0,26,1366.0980705441896,1366.0980705441896,0.05210271638312058
1,0.0,4.0,26,1366.6070489609347,1366.6070489609347,0.05200944695077131
1,0.0,4.0,26,1367.11602737768,1367.11602737768,0.05191812935141992
1,0.0,4.0,26,1367.625005794425,1367.625005794425,0.05183870766968677
1,0.0,4.0,26,1368.1339842111704,1368.1339842111704,0.05177918033294756
1,0.0,4.0,26,1368.6429626279157,1368.6429626279157,0.051744698178867864
1,0.0,4.0,26,1369.1519410446608,1369.1519410446608,0.05173754274311168
