layer_index,z_min_A,z_max_A,wavenumber_cm-1_shifted_plus80,VDOS_area_normalized_mean_unsmoothed,VDOS_SEM_50_blocks
14,56,60,2195.314300,1.240480328e-05,3.288059642e-07
14,56,60,2197.350214,1.240970045e-05,3.360967028e-07
14,56,60,2199.386127,1.247142117e-05,3.157437948e-07
14,56,60,2201.422041,1.250240523e-05,2.932040218e-07
14,56,60,2203.457955,1.255233021e-05,3.468827192e-07
14,56,60,2205.493868,1.246392284e-05,3.775134963e-07
14,56,60,2207.529782,1.215327703e-05,3.473970563e-07
14,56,60,2209.565696,1.194988802e-05,3.238802426e-07
14,56,60,2211.601609,1.186333322e-05,3.222446695e-07
14,56,60,2213.637523,1.174600626e-05,3.005485555e-07
14,56,60,2215.673437,1.176239837e-05,3.042666617e-07
14,56,60,2217.709350,1.191776463e-05,2.784589004e-07
14,56,60,2219.745264,1.21512647e-05,2.721265521e-07
14,56,60,2221.781178,1.24677358e-05,2.955982133e-07
14,56,60,2223.817091,1.266113818e-05,3.329868507e-07
14,56,60,2225.853005,1.249438069e-05,3.521961397e-07
14,56,60,2227.888919,1.210653266e-05,3.172023019e-07
14,56,60,2229.924832,1.183707524e-05,3.129746647e-07
14,56,60,2231.960746,1.171420355e-05,3.254676581e-07
14,56,60,2233.996660,1.170093822e-05,3.329731371e-07
14,56,60,2236.032573,1.175563721e-05,3.877753874e-07
14,56,60,2238.068487,1.178985894e-05,4.283809846e-07
14,56,60,2240.104401,1.184946898e-05,3.960540221e-07
14,56,60,2242.140314,1.186546896e-05,3.571814353e-07
14,56,60,2244.176228,1.181290883e-05,3.456122681e-07
14,56,60,2246.212142,1.173635354e-05,3.172416547e-07
14,56,60,2248.248055,1.162494693e-05,2.710973765e-07
14,56,60,2250.283969,1.155651177e-05,2.790147902e-07
14,56,60,2252.319883,1.163531748e-05,3.00623788e-07
14,56,60,2254.355796,1.183625675e-05,2.95621286e-07
14,56,60,2256.391710,1.184474361e-05,2.844601928e-07
14,56,60,2258.427624,1.162944582e-05,2.794401378e-07
14,56,60,2260.463537,1.14864332e-05,3.260209522e-07
14,56,60,2262.499451,1.148881886e-05,3.905380461e-07
14,56,60,2264.535365,1.156034755e-05,4.086364631e-07
14,56,60,2266.571278,1.159998437e-05,3.355863066e-07
14,56,60,2268.607192,1.163129179e-05,2.278253364e-07
14,56,60,2270.643106,1.159370777e-05,2.141215325e-07
14,56,60,2272.679019,1.141463063e-05,2.273428755e-07
14,56,60,2274.714933,1.136791257e-05,2.691759557e-07
14,56,60,2276.750847,1.15126981e-05,3.045488603e-07
14,56,60,2278.786760,1.151123192e-05,3.004714209e-07
14,56,60,2280.822674,1.139044947e-05,3.098207541e-07
14,56,60,2282.858588,1.132465593e-05,3.255889896e-07
14,56,60,2284.894501,1.125626201e-05,3.103773806e-07
14,56,60,2286.930415,1.12086186e-05,3.023189812e-07
14,56,60,2288.966329,1.132027024e-05,2.901570175e-07
14,56,60,2291.002242,1.156178888e-05,2.830848164e-07
14,56,60,2293.038156,1.16597395e-05,2.924175832e-07
14,56,60,2295.074070,1.162495063e-05,3.215495462e-07
14,56,60,2297.109983,1.166417911e-05,3.0942096e-07
14,56,60,2299.145897,1.162034273e-05,2.664534292e-07
14,56,60,2301.181811,1.142717641e-05,2.520274679e-07
14,56,60,2303.217724,1.121320195e-05,2.88067163e-07
14,56,60,2305.253638,1.102317134e-05,3.151122738e-07
14,56,60,2307.289552,1.098458464e-05,3.158751054e-07
14,56,60,2309.325465,1.131668821e-05,3.509459661e-07
14,56,60,2311.361379,1.184070111e-05,3.687334851e-07
14,56,60,2313.397293,1.20333659e-05,3.323679075e-07
14,56,60,2315.433206,1.175743158e-05,3.037863999e-07
14,56,60,2317.469120,1.132137379e-05,3.039424606e-07
14,56,60,2319.505034,1.106757935e-05,3.246473428e-07
14,56,60,2321.540947,1.105137756e-05,3.654705755e-07
14,56,60,2323.576861,1.101914428e-05,3.681833677e-07
14,56,60,2325.612775,1.094155721e-05,3.452184981e-07
14,56,60,2327.648688,1.10144216e-05,3.403238236e-07
14,56,60,2329.684602,1.114653493e-05,3.359701076e-07
14,56,60,2331.720516,1.113447691e-05,3.536297445e-07
14,56,60,2333.756429,1.103168005e-05,3.529663135e-07
14,56,60,2335.792343,1.097834343e-05,3.093872577e-07
14,56,60,2337.828257,1.104553291e-05,2.854405069e-07
14,56,60,2339.864170,1.113008233e-05,3.018235004e-07
14,56,60,2341.900084,1.112192591e-05,3.126739184e-07
14,56,60,2343.935998,1.110364228e-05,3.245142567e-07
14,56,60,2345.971911,1.117170241e-05,3.1619287e-07
14,56,60,2348.007825,1.119096571e-05,2.962739842e-07
14,56,60,2350.043739,1.102565293e-05,3.327701122e-07
14,56,60,2352.079652,1.083523222e-05,3.731687176e-07
14,56,60,2354.115566,1.070401625e-05,3.718518399e-07
14,56,60,2356.151480,1.067000145e-05,3.685421442e-07
14,56,60,2358.187393,1.078489076e-05,3.615630425e-07
14,56,60,2360.223307,1.090046e-05,3.358557952e-07
14,56,60,2362.259221,1.091919019e-05,3.37479987e-07
14,56,60,2364.295134,1.089227154e-05,3.877721298e-07
14,56,60,2366.331048,1.083174745e-05,3.979590648e-07
14,56,60,2368.366962,1.068766025e-05,3.453988904e-07
14,56,60,2370.402875,1.047305663e-05,2.991030084e-07
14,56,60,2372.438789,1.027059503e-05,2.93457293e-07
14,56,60,2374.474703,1.029059841e-05,2.692200465e-07
14,56,60,2376.510616,1.055730755e-05,2.625085108e-07
14,56,60,2378.546530,1.076199254e-05,3.107746376e-07
14,56,60,2380.582444,1.065933385e-05,3.31951225e-07
14,56,60,2382.618357,1.034058337e-05,3.175041592e-07
14,56,60,2384.654271,1.015359508e-05,2.787404411e-07
14,56,60,2386.690185,1.027641454e-05,2.607115506e-07
14,56,60,2388.726098,1.050387758e-05,2.657248148e-07
14,56,60,2390.762012,1.053052023e-05,2.813882055e-07
14,56,60,2392.797926,1.037143665e-05,2.876058487e-07
14,56,60,2394.833839,1.016524756e-05,3.003840011e-07
14,56,60,2396.869753,9.989484323e-06,3.151092153e-07
14,56,60,2398.905667,9.8895233e-06,2.872939777e-07
14,56,60,2400.941580,9.798453723e-06,2.567633961e-07
14,56,60,2402.977494,9.793875244e-06,2.717366889e-07
14,56,60,2405.013408,9.986444121e-06,3.005236776e-07
14,56,60,2407.049321,1.015339351e-05,2.971305993e-07
14,56,60,2409.085235,1.009015493e-05,2.99812871e-07
14,56,60,2411.121149,9.874210418e-06,3.05936265e-07
14,56,60,2413.157062,9.760397443e-06,3.072024057e-07
14,56,60,2415.192976,9.868966538e-06,3.250188687e-07
14,56,60,2417.228890,1.006328473e-05,3.189113994e-07
14,56,60,2419.264803,1.015294119e-05,2.85259072e-07
14,56,60,2421.300717,1.009913071e-05,2.719216177e-07
14,56,60,2423.336631,9.992958723e-06,2.761085302e-07
14,56,60,2425.372544,9.796962834e-06,2.918248191e-07
14,56,60,2427.408458,9.578134882e-06,2.954056465e-07
14,56,60,2429.444372,9.502288872e-06,2.623877609e-07
14,56,60,2431.480285,9.583416817e-06,2.270591793e-07
14,56,60,2433.516199,9.786057498e-06,2.249987513e-07
14,56,60,2435.552113,9.887962143e-06,2.426649619e-07
14,56,60,2437.588026,9.729542327e-06,2.364592949e-07
14,56,60,2439.623940,9.592356581e-06,2.343815066e-07
14,56,60,2441.659854,9.714905454e-06,2.553432076e-07
14,56,60,2443.695767,9.963418081e-06,3.177037714e-07
14,56,60,2445.731681,1.007683568e-05,3.417729647e-07
14,56,60,2447.767595,9.979645665e-06,3.31499424e-07
14,56,60,2449.803508,9.828486492e-06,3.258378611e-07
14,56,60,2451.839422,9.732354721e-06,2.895526045e-07
14,56,60,2453.875336,9.648408463e-06,2.768591161e-07
14,56,60,2455.911249,9.600188025e-06,2.924576608e-07
14,56,60,2457.947163,9.683521424e-06,2.95027107e-07
14,56,60,2459.983077,9.829594691e-06,2.997054215e-07
14,56,60,2462.018990,9.859573496e-06,3.15418929e-07
14,56,60,2464.054904,9.798382608e-06,3.10078968e-07
14,56,60,2466.090818,9.846845221e-06,3.039085141e-07
14,56,60,2468.126731,9.935917936e-06,3.255534628e-07
14,56,60,2470.162645,9.806268028e-06,3.321321084e-07
14,56,60,2472.198559,9.493643226e-06,3.027813622e-07
14,56,60,2474.234472,9.292422519e-06,2.81940851e-07
14,56,60,2476.270386,9.293840941e-06,2.780653957e-07
14,56,60,2478.306300,9.337753017e-06,2.882106947e-07
14,56,60,2480.342213,9.402059212e-06,3.0435385e-07
14,56,60,2482.378127,9.554336619e-06,2.962304798e-07
14,56,60,2484.414041,9.643519789e-06,3.145799777e-07
14,56,60,2486.449954,9.538267729e-06,3.039701757e-07
14,56,60,2488.485868,9.474871199e-06,2.926535556e-07
14,56,60,2490.521782,9.649771515e-06,3.387986865e-07
14,56,60,2492.557695,9.863386613e-06,3.955362219e-07
14,56,60,2494.593609,9.859615601e-06,4.015892746e-07
14,56,60,2496.629523,9.678675302e-06,3.569246406e-07
14,56,60,2498.665436,9.507875573e-06,3.204555801e-07
14,56,60,2500.701350,9.418718141e-06,3.110540463e-07
14,56,60,2502.737264,9.405322097e-06,3.142305638e-07
14,56,60,2504.773177,9.461223354e-06,3.28571312e-07
14,56,60,2506.809091,9.582686096e-06,3.318415855e-07
14,56,60,2508.845005,9.709942035e-06,3.252575038e-07
14,56,60,2510.880918,9.759708192e-06,3.167353231e-07
14,56,60,2512.916832,9.704573996e-06,3.030374637e-07
14,56,60,2514.952746,9.676453315e-06,2.950619683e-07
14,56,60,2516.988659,9.79978199e-06,3.002476636e-07
14,56,60,2519.024573,9.838189364e-06,3.209813524e-07
14,56,60,2521.060487,9.614204466e-06,3.3705271e-07
14,56,60,2523.096400,9.402335341e-06,3.237015945e-07
14,56,60,2525.132314,9.390302995e-06,2.95229932e-07
14,56,60,2527.168228,9.41936862e-06,2.805671954e-07
14,56,60,2529.204141,9.432984907e-06,2.875231143e-07
14,56,60,2531.240055,9.494859984e-06,3.021226271e-07
14,56,60,2533.275969,9.563807589e-06,3.241944883e-07
14,56,60,2535.311882,9.663444061e-06,3.649149318e-07
14,56,60,2537.347796,9.87290818e-06,4.022379323e-07
14,56,60,2539.383710,1.008898108e-05,4.234515709e-07
14,56,60,2541.419623,1.014184997e-05,4.19955055e-07
14,56,60,2543.455537,1.005878184e-05,3.943622958e-07
14,56,60,2545.491451,9.905856144e-06,3.551441778e-07
14,56,60,2547.527364,9.710955434e-06,3.180541608e-07
14,56,60,2549.563278,9.560111662e-06,3.172266528e-07
14,56,60,2551.599192,9.534896075e-06,3.168448332e-07
14,56,60,2553.635105,9.588182569e-06,3.018813899e-07
14,56,60,2555.671019,9.572030825e-06,2.959817183e-07
14,56,60,2557.706933,9.537619541e-06,3.237416063e-07
14,56,60,2559.742846,9.742121876e-06,3.62141972e-07
14,56,60,2561.778760,1.00252157e-05,3.656685923e-07
14,56,60,2563.814674,1.005641043e-05,3.442930645e-07
14,56,60,2565.850587,9.979181277e-06,3.544979813e-07
14,56,60,2567.886501,9.950570982e-06,3.848984184e-07
14,56,60,2569.922415,9.881973335e-06,3.790863809e-07
14,56,60,2571.958328,9.816964777e-06,3.374066429e-07
14,56,60,2573.994242,9.814032183e-06,2.910268763e-07
14,56,60,2576.030156,9.764879536e-06,2.509276835e-07
14,56,60,2578.066069,9.758341828e-06,2.354019517e-07
14,56,60,2580.101983,9.872527298e-06,2.538973833e-07
14,56,60,2582.137897,1.000325606e-05,3.356854761e-07
14,56,60,2584.173810,1.015460907e-05,4.735328212e-07
14,56,60,2586.209724,1.022795548e-05,5.434356673e-07
14,56,60,2588.245638,1.01733514e-05,4.649099902e-07
14,56,60,2590.281551,1.015767471e-05,3.587507281e-07
14,56,60,2592.317465,1.019305654e-05,2.911875574e-07
14,56,60,2594.353379,1.026857394e-05,2.899068853e-07
14,56,60,2596.389292,1.038605913e-05,3.295843309e-07
14,56,60,2598.425206,1.054037538e-05,3.551065286e-07
14,56,60,2600.461120,1.08290458e-05,3.743634953e-07
14,56,60,2602.497033,1.109185298e-05,3.902615576e-07
14,56,60,2604.532947,1.108603572e-05,4.007709609e-07
14,56,60,2606.568861,1.087545914e-05,4.453563769e-07
14,56,60,2608.604774,1.069529181e-05,5.395472321e-07
14,56,60,2610.640688,1.069086678e-05,6.140239129e-07
14,56,60,2612.676602,1.07671328e-05,5.955838354e-07
14,56,60,2614.712515,1.074327052e-05,5.69895639e-07
14,56,60,2616.748429,1.055643097e-05,5.870035992e-07
14,56,60,2618.784343,1.033570828e-05,5.381124608e-07
14,56,60,2620.820256,1.037069247e-05,4.450797365e-07
14,56,60,2622.856170,1.063779468e-05,3.931148419e-07
14,56,60,2624.892084,1.081672974e-05,3.623255519e-07
14,56,60,2626.927997,1.085542888e-05,3.447701485e-07
14,56,60,2628.963911,1.091271739e-05,3.324855246e-07
14,56,60,2630.999825,1.101716824e-05,3.395647272e-07
14,56,60,2633.035738,1.102672613e-05,3.377873112e-07
14,56,60,2635.071652,1.085507949e-05,3.111414788e-07
14,56,60,2637.107566,1.078717717e-05,2.90542555e-07
14,56,60,2639.143479,1.088921437e-05,3.209235117e-07
14,56,60,2641.179393,1.087275197e-05,3.802219065e-07
14,56,60,2643.215307,1.087049191e-05,4.283160087e-07
14,56,60,2645.251220,1.115085594e-05,4.551624862e-07
14,56,60,2647.287134,1.160719465e-05,4.800755583e-07
14,56,60,2649.323048,1.193177025e-05,4.830291671e-07
14,56,60,2651.358961,1.193923162e-05,4.610918662e-07
14,56,60,2653.394875,1.175731556e-05,4.473968408e-07
14,56,60,2655.430789,1.163414732e-05,4.632064324e-07
14,56,60,2657.466702,1.157591417e-05,4.564405113e-07
14,56,60,2659.502616,1.150152586e-05,4.085648595e-07
14,56,60,2661.538530,1.155214703e-05,3.982979648e-07
14,56,60,2663.574443,1.177980234e-05,4.194386391e-07
14,56,60,2665.610357,1.204426275e-05,5.038525067e-07
14,56,60,2667.646271,1.225749544e-05,6.031181638e-07
14,56,60,2669.682184,1.235644373e-05,5.216671901e-07
14,56,60,2671.718098,1.232918913e-05,4.383837695e-07
14,56,60,2673.754012,1.225582064e-05,4.473528773e-07
14,56,60,2675.789925,1.227244854e-05,4.64726335e-07
14,56,60,2677.825839,1.252840529e-05,5.262916167e-07
14,56,60,2679.861753,1.297614496e-05,7.203283264e-07
14,56,60,2681.897666,1.327075081e-05,9.530461159e-07
14,56,60,2683.933580,1.31478039e-05,9.907024952e-07
14,56,60,2685.969494,1.278008973e-05,8.065471733e-07
14,56,60,2688.005407,1.267874827e-05,7.091745739e-07
14,56,60,2690.041321,1.288510441e-05,7.524890861e-07
14,56,60,2692.077235,1.297262724e-05,8.431382232e-07
14,56,60,2694.113148,1.299178526e-05,8.469566472e-07
14,56,60,2696.149062,1.305634997e-05,7.029547165e-07
14,56,60,2698.184976,1.306242545e-05,6.137862034e-07
14,56,60,2700.220889,1.306843852e-05,6.650505964e-07
14,56,60,2702.256803,1.316674721e-05,7.122039875e-07
14,56,60,2704.292717,1.335334086e-05,7.764293851e-07
14,56,60,2706.328630,1.365723776e-05,8.825268983e-07
14,56,60,2708.364544,1.403205559e-05,9.926047544e-07
14,56,60,2710.400458,1.415861159e-05,1.06897882e-06
14,56,60,2712.436371,1.40588708e-05,1.034439093e-06
14,56,60,2714.472285,1.401476454e-05,9.323979015e-07
14,56,60,2716.508199,1.384315131e-05,8.563876991e-07
14,56,60,2718.544112,1.347728347e-05,7.918041019e-07
14,56,60,2720.580026,1.336858486e-05,7.141671865e-07
14,56,60,2722.615940,1.365938702e-05,7.102967824e-07
14,56,60,2724.651853,1.393952282e-05,8.600467704e-07
14,56,60,2726.687767,1.405595189e-05,9.544331685e-07
14,56,60,2728.723681,1.434253189e-05,9.621130368e-07
14,56,60,2730.759594,1.479400682e-05,9.352288761e-07
14,56,60,2732.795508,1.506055543e-05,9.086414445e-07
14,56,60,2734.831422,1.510241425e-05,8.879925357e-07
14,56,60,2736.867335,1.51929004e-05,9.586744492e-07
14,56,60,2738.903249,1.539985226e-05,1.109391966e-06
14,56,60,2740.939163,1.564912844e-05,1.308283449e-06
14,56,60,2742.975076,1.601197868e-05,1.599611449e-06
14,56,60,2745.010990,1.636690675e-05,1.929857642e-06
14,56,60,2747.046904,1.626787188e-05,1.819918443e-06
14,56,60,2749.082817,1.564460517e-05,1.175486198e-06
14,56,60,2751.118731,1.532276925e-05,8.439802167e-07
14,56,60,2753.154645,1.577298126e-05,8.287291181e-07
14,56,60,2755.190558,1.632729489e-05,1.093286405e-06
14,56,60,2757.226472,1.662673341e-05,1.386558351e-06
14,56,60,2759.262386,1.703964731e-05,1.74250939e-06
14,56,60,2761.298299,1.736323341e-05,1.982736564e-06
14,56,60,2763.334213,1.700746886e-05,1.705761726e-06
14,56,60,2765.370127,1.633722524e-05,1.118380532e-06
14,56,60,2767.406040,1.60968119e-05,8.659820307e-07
14,56,60,2769.441954,1.619976497e-05,8.186778604e-07
14,56,60,2771.477868,1.644976686e-05,8.132120174e-07
14,56,60,2773.513781,1.686212769e-05,8.548418037e-07
14,56,60,2775.549695,1.70543025e-05,8.767033094e-07
14,56,60,2777.585609,1.68458251e-05,8.404174086e-07
14,56,60,2779.621522,1.660136635e-05,8.429787879e-07
14,56,60,2781.657436,1.686477498e-05,9.045695447e-07
14,56,60,2783.693350,1.797450231e-05,1.299486128e-06
14,56,60,2785.729263,1.92865522e-05,2.094434279e-06
14,56,60,2787.765177,1.990348424e-05,2.370784961e-06
14,56,60,2789.801091,1.984362111e-05,1.88962383e-06
14,56,60,2791.837004,1.951320462e-05,1.37405496e-06
14,56,60,2793.872918,1.94068794e-05,1.258126294e-06
14,56,60,2795.908832,1.968631348e-05,1.417620597e-06
14,56,60,2797.944745,2.009923295e-05,1.933742291e-06
14,56,60,2799.980659,2.038528019e-05,2.564367111e-06
14,56,60,2802.016573,2.006611657e-05,2.548475225e-06
14,56,60,2804.052486,1.926425432e-05,2.018388349e-06
14,56,60,2806.088400,1.878324085e-05,1.653691869e-06
14,56,60,2808.124314,1.893172327e-05,1.399450246e-06
14,56,60,2810.160227,1.938366154e-05,1.078267377e-06
14,56,60,2812.196141,1.962122319e-05,9.32553138e-07
14,56,60,2814.232055,1.967613063e-05,9.236791095e-07
14,56,60,2816.267968,2.011665811e-05,1.14002844e-06
14,56,60,2818.303882,2.098527943e-05,1.393853229e-06
14,56,60,2820.339796,2.171863284e-05,1.45997499e-06
14,56,60,2822.375709,2.184506181e-05,1.437329834e-06
14,56,60,2824.411623,2.122922601e-05,1.180943521e-06
14,56,60,2826.447537,2.042561307e-05,1.04201125e-06
14,56,60,2828.483450,2.011078443e-05,1.002834884e-06
14,56,60,2830.519364,2.013907643e-05,8.9872017e-07
14,56,60,2832.555278,2.063566759e-05,9.031983206e-07
14,56,60,2834.591191,2.209145493e-05,1.528813676e-06
14,56,60,2836.627105,2.367926355e-05,2.680367101e-06
14,56,60,2838.663019,2.346031392e-05,2.534879947e-06
14,56,60,2840.698932,2.196323617e-05,1.213620124e-06
14,56,60,2842.734846,2.176619865e-05,9.212162189e-07
14,56,60,2844.770760,2.321596137e-05,1.27907341e-06
14,56,60,2846.806673,2.48638474e-05,2.338278673e-06
14,56,60,2848.842587,2.572137858e-05,2.810995405e-06
14,56,60,2850.878501,2.57838867e-05,2.534563438e-06
14,56,60,2852.914414,2.555110428e-05,1.819507262e-06
14,56,60,2854.950328,2.525484691e-05,1.350189454e-06
14,56,60,2856.986242,2.481412013e-05,1.253326562e-06
14,56,60,2859.022155,2.424030734e-05,1.533483192e-06
14,56,60,2861.058069,2.442892019e-05,1.824876213e-06
14,56,60,2863.093983,2.55753992e-05,1.938152337e-06
14,56,60,2865.129896,2.668193457e-05,2.007399031e-06
14,56,60,2867.165810,2.753293011e-05,2.155509783e-06
14,56,60,2869.201724,2.803597727e-05,2.191238609e-06
14,56,60,2871.237637,2.801471724e-05,1.763982808e-06
14,56,60,2873.273551,2.790044125e-05,1.469465814e-06
14,56,60,2875.309465,2.779911092e-05,1.558614195e-06
14,56,60,2877.345378,2.79451687e-05,1.690891792e-06
14,56,60,2879.381292,2.833721049e-05,1.774424752e-06
14,56,60,2881.417206,2.816350591e-05,1.584291909e-06
14,56,60,2883.453119,2.777809604e-05,1.341776741e-06
14,56,60,2885.489033,2.822062715e-05,1.385647225e-06
14,56,60,2887.524947,2.924018755e-05,1.814086803e-06
14,56,60,2889.560860,2.991394964e-05,2.118420854e-06
14,56,60,2891.596774,3.022600391e-05,1.8726014e-06
14,56,60,2893.632688,3.024796289e-05,1.599977822e-06
14,56,60,2895.668601,2.967796546e-05,1.452147998e-06
14,56,60,2897.704515,2.942201711e-05,1.395355711e-06
14,56,60,2899.740429,3.060553458e-05,1.413759533e-06
14,56,60,2901.776342,3.275633557e-05,1.71680574e-06
14,56,60,2903.812256,3.44643107e-05,2.399716329e-06
14,56,60,2905.848170,3.521146292e-05,2.72498193e-06
14,56,60,2907.884083,3.546031351e-05,2.632152783e-06
14,56,60,2909.919997,3.537430604e-05,2.357138022e-06
14,56,60,2911.955911,3.483134412e-05,2.08931666e-06
14,56,60,2913.991824,3.44704253e-05,2.069216955e-06
14,56,60,2916.027738,3.497475982e-05,2.20071865e-06
14,56,60,2918.063652,3.573931785e-05,2.108695249e-06
14,56,60,2920.099565,3.62008722e-05,1.947417168e-06
14,56,60,2922.135479,3.727302058e-05,2.007307454e-06
14,56,60,2924.171393,3.844124841e-05,2.085972722e-06
14,56,60,2926.207306,3.782576619e-05,2.144917998e-06
14,56,60,2928.243220,3.655882022e-05,2.12090353e-06
14,56,60,2930.279134,3.712184506e-05,2.103171345e-06
14,56,60,2932.315047,3.90533094e-05,2.175826997e-06
14,56,60,2934.350961,4.021591225e-05,2.255160612e-06
14,56,60,2936.386875,4.06574145e-05,2.309634946e-06
14,56,60,2938.422788,4.2085257e-05,2.396223599e-06
14,56,60,2940.458702,4.418866485e-05,2.38499765e-06
14,56,60,2942.494616,4.670455522e-05,2.687190315e-06
14,56,60,2944.530529,4.938137802e-05,3.321929104e-06
14,56,60,2946.566443,4.985560387e-05,3.573040294e-06
14,56,60,2948.602357,4.928645592e-05,3.605028562e-06
14,56,60,2950.638270,5.065304621e-05,3.669970862e-06
14,56,60,2952.674184,5.316540789e-05,4.050701828e-06
14,56,60,2954.710098,5.480924648e-05,4.304514253e-06
14,56,60,2956.746011,5.419076854e-05,4.100156412e-06
14,56,60,2958.781925,5.179271795e-05,3.65129998e-06
14,56,60,2960.817839,4.998313917e-05,3.017471003e-06
14,56,60,2962.853752,4.959601072e-05,2.718380137e-06
14,56,60,2964.889666,4.987690678e-05,2.891943924e-06
14,56,60,2966.925580,5.102934743e-05,3.295500927e-06
14,56,60,2968.961493,5.284311083e-05,3.645884268e-06
14,56,60,2970.997407,5.467449717e-05,3.463481894e-06
14,56,60,2973.033321,5.57609604e-05,3.090571011e-06
14,56,60,2975.069234,5.526305729e-05,3.107694821e-06
14,56,60,2977.105148,5.526242753e-05,3.205995049e-06
14,56,60,2979.141062,5.711105868e-05,3.501498752e-06
14,56,60,2981.176975,5.910371888e-05,3.54886209e-06
14,56,60,2983.212889,5.968532585e-05,3.246496779e-06
14,56,60,2985.248803,5.843164043e-05,3.099029953e-06
14,56,60,2987.284716,5.699953709e-05,2.998024734e-06
14,56,60,2989.320630,5.761049522e-05,3.565063626e-06
14,56,60,2991.356544,6.013692443e-05,3.859278637e-06
14,56,60,2993.392457,6.309468789e-05,3.604311068e-06
14,56,60,2995.428371,6.552528925e-05,3.656399478e-06
14,56,60,2997.464285,6.755684739e-05,3.58813613e-06
14,56,60,2999.500198,6.957621681e-05,4.030873237e-06
14,56,60,3001.536112,7.105965942e-05,4.45970663e-06
14,56,60,3003.572026,7.090733771e-05,4.200897577e-06
14,56,60,3005.607939,7.049748731e-05,3.909923564e-06
14,56,60,3007.643853,7.285378702e-05,4.045701328e-06
14,56,60,3009.679767,7.742917786e-05,4.74739172e-06
14,56,60,3011.715680,8.034147715e-05,5.691226475e-06
14,56,60,3013.751594,8.001286611e-05,6.417113204e-06
14,56,60,3015.787508,7.935775998e-05,7.099225041e-06
14,56,60,3017.823421,8.135014992e-05,7.590637951e-06
14,56,60,3019.859335,8.475150661e-05,6.974665736e-06
14,56,60,3021.895249,8.715781037e-05,5.774808782e-06
14,56,60,3023.931162,8.796239965e-05,5.225214759e-06
14,56,60,3025.967076,8.711735033e-05,5.106518257e-06
14,56,60,3028.002990,8.448784039e-05,4.761140018e-06
14,56,60,3030.038903,8.163187315e-05,4.531961359e-06
14,56,60,3032.074817,8.194978228e-05,4.462678141e-06
14,56,60,3034.110731,8.571783201e-05,4.494260852e-06
14,56,60,3036.146644,9.070223051e-05,5.084015167e-06
14,56,60,3038.182558,9.621621749e-05,5.76964561e-06
14,56,60,3040.218472,0.0001003013185,6.079110388e-06
14,56,60,3042.254385,0.0001045548889,6.155198451e-06
14,56,60,3044.290299,0.0001117575937,6.483464629e-06
14,56,60,3046.326213,0.000115104669,6.799804236e-06
14,56,60,3048.362126,0.0001115649971,7.017936186e-06
14,56,60,3050.398040,0.0001075037979,6.930635137e-06
14,56,60,3052.433954,0.0001065783906,6.762414824e-06
14,56,60,3054.469867,0.0001086763784,7.169606672e-06
14,56,60,3056.505781,0.0001121177379,7.146086507e-06
14,56,60,3058.541695,0.0001133672189,6.66064281e-06
14,56,60,3060.577608,0.0001115841125,6.464060076e-06
14,56,60,3062.613522,0.0001112088663,6.669738263e-06
14,56,60,3064.649436,0.0001153877952,7.476974228e-06
14,56,60,3066.685349,0.0001208260355,7.960056238e-06
14,56,60,3068.721263,0.0001234097553,8.157222717e-06
14,56,60,3070.757177,0.0001238295555,7.947822694e-06
14,56,60,3072.793090,0.0001251498827,7.775412804e-06
14,56,60,3074.829004,0.000126357485,7.556186719e-06
14,56,60,3076.864918,0.0001256247393,6.838214276e-06
14,56,60,3078.900831,0.0001246487523,6.050666072e-06
14,56,60,3080.936745,0.0001257678922,5.994622283e-06
14,56,60,3082.972659,0.0001319855382,6.369312723e-06
14,56,60,3085.008572,0.0001422655536,6.981142656e-06
14,56,60,3087.044486,0.0001496865434,7.990931985e-06
14,56,60,3089.080400,0.0001484496586,7.990127204e-06
14,56,60,3091.116313,0.0001419189713,7.30302825e-06
14,56,60,3093.152227,0.000138228343,6.789075731e-06
14,56,60,3095.188141,0.000138684331,6.218731064e-06
14,56,60,3097.224054,0.0001434076706,7.41714133e-06
14,56,60,3099.259968,0.0001513428619,7.990129297e-06
14,56,60,3101.295882,0.0001567427454,7.667822071e-06
14,56,60,3103.331795,0.0001583977297,7.370541923e-06
14,56,60,3105.367709,0.0001606553842,7.886774999e-06
14,56,60,3107.403623,0.0001668630784,8.24696566e-06
14,56,60,3109.439536,0.0001723835839,7.873352171e-06
14,56,60,3111.475450,0.0001716542749,7.56524984e-06
14,56,60,3113.511364,0.000170256304,8.137224181e-06
14,56,60,3115.547277,0.0001733854134,9.54763878e-06
14,56,60,3117.583191,0.0001744190528,1.02896885e-05
14,56,60,3119.619105,0.0001696533153,9.20967919e-06
14,56,60,3121.655018,0.0001707252838,7.548170554e-06
14,56,60,3123.690932,0.0001848436261,7.592465975e-06
14,56,60,3125.726846,0.0001991748214,8.532966037e-06
14,56,60,3127.762759,0.0002051631266,9.161303861e-06
14,56,60,3129.798673,0.0002077876597,1.00858591e-05
14,56,60,3131.834587,0.0002061110354,1.084290939e-05
14,56,60,3133.870500,0.0001988567088,1.131187084e-05
14,56,60,3135.906414,0.000190662711,1.094193542e-05
14,56,60,3137.942328,0.0001858551951,1.029981056e-05
14,56,60,3139.978241,0.000187644026,9.997868774e-06
14,56,60,3142.014155,0.0001938884341,1.114783468e-05
