system,group,O_serial_1based,time_ps,hbond_degree,fourfold_indicator
Oil,1,457,387.40000000000003,3.0,0.0
Oil,1,457,387.5,3.0,0.0
Oil,1,457,387.6,2.0,0.0
Oil,1,457,387.70000000000005,2.0,0.0
Oil,1,457,387.8,3.0,0.0
Oil,1,457,387.90000000000003,2.0,0.0
Oil,1,457,388.0,2.0,0.0
Oil,1,457,388.1,2.0,0.0
Oil,1,457,388.20000000000005,2.0,0.0
Oil,1,457,388.3,3.0,0.0
Oil,1,457,388.40000000000003,2.0,0.0
Oil,1,457,388.5,2.0,0.0
Oil,1,457,388.6,3.0,0.0
Oil,1,457,388.70000000000005,3.0,0.0
Oil,1,457,388.8,2.0,0.0
Oil,1,457,388.90000000000003,3.0,0.0
Oil,1,457,389.0,3.0,0.0
Oil,1,457,389.1,2.0,0.0
Oil,1,457,389.20000000000005,2.0,0.0
Oil,1,457,389.3,1.0,0.0
Oil,1,457,389.40000000000003,2.0,0.0
Oil,1,457,389.5,2.0,0.0
Oil,1,457,389.6,2.0,0.0
Oil,1,457,389.70000000000005,2.0,0.0
Oil,1,457,389.8,2.0,0.0
Oil,1,457,389.90000000000003,2.0,0.0
Oil,1,457,390.0,1.0,0.0
Oil,1,457,390.1,2.0,0.0
Oil,1,457,390.20000000000005,2.0,0.0
Oil,1,457,390.3,2.0,0.0
Oil,1,457,390.40000000000003,1.0,0.0
Oil,1,457,390.5,3.0,0.0
Oil,1,457,390.6,3.0,0.0
Oil,1,457,390.70000000000005,1.0,0.0
Oil,1,457,390.8,3.0,0.0
Oil,1,457,390.90000000000003,3.0,0.0
Oil,1,457,391.0,2.0,0.0
Oil,1,457,391.1,2.0,0.0
Oil,1,457,391.20000000000005,2.0,0.0
Oil,1,457,391.3,2.0,0.0
Oil,1,457,391.40000000000003,2.0,0.0
Oil,1,457,391.5,2.0,0.0
Oil,1,457,391.6,2.0,0.0
Oil,1,457,391.70000000000005,2.0,0.0
Oil,1,457,391.8,2.0,0.0
Oil,1,457,391.90000000000003,2.0,0.0
Oil,1,457,392.0,2.0,0.0
Oil,1,457,392.1,2.0,0.0
Oil,1,457,392.20000000000005,2.0,0.0
Oil,1,457,392.3,3.0,0.0
Oil,1,457,392.40000000000003,2.0,0.0
Oil,1,457,392.5,2.0,0.0
Oil,1,457,392.6,1.0,0.0
Oil,1,457,392.70000000000005,2.0,0.0
Oil,1,457,392.8,2.0,0.0
Oil,1,457,392.90000000000003,2.0,0.0
Oil,1,457,393.0,2.0,0.0
Oil,1,457,393.1,2.0,0.0
Oil,1,457,393.20000000000005,1.0,0.0
Oil,1,457,393.3,2.0,0.0
Oil,1,457,393.40000000000003,3.0,0.0
Oil,1,457,393.5,3.0,0.0
Oil,1,457,393.6,3.0,0.0
Oil,1,457,393.70000000000005,3.0,0.0
Oil,1,457,393.8,3.0,0.0
Oil,1,457,393.90000000000003,3.0,0.0
Oil,1,457,394.0,4.0,1.0
Oil,1,457,394.1,4.0,1.0
Oil,1,457,394.20000000000005,2.0,0.0
Oil,1,457,394.3,4.0,1.0
Oil,1,457,394.40000000000003,4.0,1.0
Oil,1,457,394.5,4.0,1.0
Oil,1,457,394.6,3.0,0.0
Oil,1,457,394.70000000000005,3.0,0.0
Oil,1,457,394.8,3.0,0.0
Oil,1,457,394.90000000000003,2.0,0.0
Oil,1,457,395.0,3.0,0.0
Oil,1,457,395.1,2.0,0.0
Oil,1,457,395.20000000000005,3.0,0.0
Oil,1,457,395.3,3.0,0.0
Oil,1,457,395.40000000000003,2.0,0.0
Oil,1,457,395.5,4.0,1.0
Oil,1,457,395.6,3.0,0.0
Oil,1,457,395.70000000000005,3.0,0.0
Oil,1,457,395.8,2.0,0.0
Oil,1,457,395.90000000000003,2.0,0.0
Oil,1,457,396.0,2.0,0.0
Oil,1,457,396.1,2.0,0.0
Oil,1,457,396.20000000000005,3.0,0.0
Oil,1,457,396.3,3.0,0.0
Oil,1,457,396.40000000000003,2.0,0.0
Oil,1,457,396.5,2.0,0.0
Oil,1,457,396.6,2.0,0.0
Oil,1,457,396.70000000000005,2.0,0.0
Oil,1,457,396.8,2.0,0.0
Oil,1,457,396.90000000000003,2.0,0.0
Oil,1,457,397.0,2.0,0.0
Oil,1,457,397.1,4.0,1.0
Oil,1,457,397.20000000000005,4.0,1.0
Oil,1,457,397.3,4.0,1.0
Oil,1,457,397.40000000000003,4.0,1.0
Oil,1,457,397.5,4.0,1.0
Oil,1,457,397.6,3.0,0.0
Oil,1,457,397.70000000000005,4.0,1.0
Oil,1,457,397.8,4.0,1.0
Oil,1,457,397.90000000000003,2.0,0.0
Oil,1,457,398.0,3.0,0.0
Oil,1,457,398.1,4.0,1.0
Oil,1,457,398.20000000000005,4.0,1.0
Oil,1,457,398.3,4.0,1.0
Oil,1,457,398.40000000000003,2.0,0.0
Oil,1,457,398.5,2.0,0.0
Oil,1,457,398.6,2.0,0.0
Oil,1,457,398.70000000000005,2.0,0.0
Oil,1,457,398.8,2.0,0.0
Oil,1,457,398.90000000000003,3.0,0.0
Oil,1,457,399.0,3.0,0.0
Oil,1,457,399.1,3.0,0.0
Oil,1,457,399.20000000000005,2.0,0.0
Oil,1,457,399.3,3.0,0.0
Oil,1,457,399.40000000000003,3.0,0.0
Oil,1,457,399.5,3.0,0.0
Oil,1,457,399.6,3.0,0.0
Oil,1,457,399.70000000000005,2.0,0.0
Oil,1,457,399.8,2.0,0.0
Oil,1,457,399.90000000000003,2.0,0.0
Oil,1,457,400.0,2.0,0.0
Oil,1,457,400.1,2.0,0.0
Oil,1,457,400.20000000000005,2.0,0.0
Oil,1,457,400.3,2.0,0.0
Oil,1,457,400.40000000000003,2.0,0.0
Oil,1,457,400.5,2.0,0.0
Oil,1,457,400.6,2.0,0.0
Oil,1,457,400.70000000000005,2.0,0.0
Oil,1,457,400.8,2.0,0.0
Oil,1,457,400.90000000000003,3.0,0.0
Oil,1,457,401.0,2.0,0.0
Oil,1,457,401.1,2.0,0.0
Oil,1,457,401.20000000000005,1.0,0.0
Oil,1,457,401.3,2.0,0.0
Oil,1,457,401.40000000000003,2.0,0.0
Oil,1,457,401.5,2.0,0.0
Oil,1,457,401.6,2.0,0.0
Oil,1,457,401.70000000000005,3.0,0.0
Oil,1,457,401.8,3.0,0.0
Oil,1,457,401.90000000000003,2.0,0.0
Oil,1,457,402.0,2.0,0.0
Oil,1,457,402.1,2.0,0.0
Oil,1,457,402.20000000000005,3.0,0.0
Oil,1,457,402.3,2.0,0.0
Oil,1,457,402.40000000000003,1.0,0.0
Oil,1,457,402.5,1.0,0.0
Oil,1,457,402.6,2.0,0.0
Oil,1,457,402.70000000000005,3.0,0.0
Oil,1,457,402.8,3.0,0.0
Oil,1,457,402.90000000000003,2.0,0.0
Oil,1,457,403.0,3.0,0.0
Oil,1,457,403.1,3.0,0.0
Oil,1,457,403.20000000000005,2.0,0.0
Oil,1,457,403.3,2.0,0.0
Oil,1,457,403.40000000000003,2.0,0.0
Oil,1,457,403.5,2.0,0.0
Oil,1,457,403.6,2.0,0.0
Oil,1,457,403.70000000000005,2.0,0.0
Oil,1,457,403.8,2.0,0.0
Oil,1,457,403.90000000000003,2.0,0.0
Oil,1,457,404.0,3.0,0.0
Oil,1,457,404.1,3.0,0.0
Oil,1,457,404.20000000000005,2.0,0.0
Oil,1,457,404.3,3.0,0.0
Oil,1,457,404.40000000000003,3.0,0.0
Oil,1,457,404.5,3.0,0.0
Oil,1,457,404.6,2.0,0.0
Oil,1,457,404.70000000000005,2.0,0.0
Oil,1,457,404.8,3.0,0.0
Oil,1,457,404.90000000000003,3.0,0.0
Oil,1,457,405.0,2.0,0.0
Oil,1,457,405.1,2.0,0.0
Oil,1,457,405.20000000000005,2.0,0.0
Oil,1,457,405.3,2.0,0.0
Oil,1,457,405.40000000000003,2.0,0.0
Oil,1,457,405.5,2.0,0.0
Oil,1,457,405.6,2.0,0.0
Oil,1,457,405.70000000000005,2.0,0.0
Oil,1,457,405.8,3.0,0.0
Oil,1,457,405.90000000000003,3.0,0.0
Oil,1,457,406.0,3.0,0.0
Oil,1,457,406.1,2.0,0.0
Oil,1,457,406.20000000000005,3.0,0.0
Oil,1,457,406.3,2.0,0.0
Oil,1,457,406.40000000000003,3.0,0.0
Oil,1,457,406.5,4.0,1.0
Oil,1,457,406.6,3.0,0.0
Oil,1,457,406.70000000000005,4.0,1.0
Oil,1,457,406.8,4.0,1.0
Oil,1,457,406.90000000000003,4.0,1.0
Oil,1,457,407.0,3.0,0.0
Oil,1,457,407.1,3.0,0.0
Oil,1,457,407.20000000000005,4.0,1.0
Oil,1,457,407.3,2.0,0.0
Oil,1,457,407.40000000000003,3.0,0.0
Oil,1,457,407.5,3.0,0.0
Oil,1,457,407.6,3.0,0.0
Oil,1,457,407.70000000000005,2.0,0.0
Oil,1,457,407.8,3.0,0.0
Oil,1,457,407.90000000000003,4.0,1.0
Oil,1,457,408.0,2.0,0.0
Oil,1,457,408.1,3.0,0.0
Oil,1,457,408.20000000000005,3.0,0.0
Oil,1,457,408.3,3.0,0.0
Oil,1,457,408.40000000000003,3.0,0.0
Oil,1,457,408.5,3.0,0.0
Oil,1,457,408.6,3.0,0.0
Oil,1,457,408.70000000000005,3.0,0.0
Oil,1,457,408.8,3.0,0.0
Oil,1,457,408.90000000000003,3.0,0.0
Oil,1,457,409.0,3.0,0.0
Oil,1,457,409.1,3.0,0.0
Oil,1,457,409.20000000000005,2.0,0.0
Oil,1,457,409.3,2.0,0.0
Oil,1,457,409.40000000000003,3.0,0.0
Oil,1,457,409.5,3.0,0.0
Oil,1,457,409.6,3.0,0.0
Oil,1,457,409.70000000000005,3.0,0.0
Oil,1,457,409.8,3.0,0.0
Oil,1,457,409.90000000000003,3.0,0.0
Oil,1,457,410.0,2.0,0.0
Oil,1,457,410.1,4.0,1.0
Oil,1,457,410.20000000000005,4.0,1.0
Oil,1,457,410.3,4.0,1.0
Oil,1,457,410.40000000000003,4.0,1.0
Oil,1,457,410.5,4.0,1.0
Oil,1,457,410.6,3.0,0.0
Oil,1,457,410.70000000000005,4.0,1.0
Oil,1,457,410.8,4.0,1.0
Oil,1,457,410.90000000000003,4.0,1.0
Oil,1,457,411.0,4.0,1.0
Oil,1,457,411.1,4.0,1.0
Oil,1,457,411.20000000000005,4.0,1.0
Oil,1,457,411.3,4.0,1.0
Oil,1,457,411.40000000000003,3.0,0.0
Oil,1,457,411.5,4.0,1.0
Oil,1,457,411.6,4.0,1.0
Oil,1,457,411.70000000000005,3.0,0.0
Oil,1,457,411.8,4.0,1.0
Oil,1,457,411.90000000000003,4.0,1.0
Oil,1,457,412.0,4.0,1.0
Oil,1,457,412.1,4.0,1.0
Oil,1,457,412.20000000000005,4.0,1.0
Oil,1,457,412.3,4.0,1.0
Oil,1,457,412.40000000000003,4.0,1.0
Oil,1,457,412.5,4.0,1.0
Oil,1,457,412.6,4.0,1.0
Oil,1,457,412.70000000000005,4.0,1.0
Oil,1,457,412.8,4.0,1.0
Oil,1,457,412.90000000000003,4.0,1.0
Oil,1,457,413.0,4.0,1.0
Oil,1,457,413.1,3.0,0.0
Oil,1,457,413.20000000000005,4.0,1.0
Oil,1,457,413.3,4.0,1.0
Oil,1,457,413.40000000000003,4.0,1.0
Oil,1,457,413.5,4.0,1.0
Oil,1,457,413.6,4.0,1.0
Oil,1,457,413.70000000000005,3.0,0.0
Oil,1,457,413.8,4.0,1.0
Oil,1,457,413.90000000000003,3.0,0.0
Oil,1,457,414.0,3.0,0.0
Oil,1,457,414.1,3.0,0.0
Oil,1,457,414.20000000000005,4.0,1.0
Oil,1,457,414.3,4.0,1.0
Oil,1,457,414.40000000000003,4.0,1.0
Oil,1,457,414.5,4.0,1.0
Oil,1,457,414.6,4.0,1.0
Oil,1,457,414.70000000000005,4.0,1.0
Oil,1,457,414.8,3.0,0.0
Oil,1,457,414.90000000000003,4.0,1.0
Oil,1,457,415.0,4.0,1.0
Oil,1,457,415.1,4.0,1.0
Oil,1,457,415.20000000000005,3.0,0.0
Oil,1,457,415.3,4.0,1.0
Oil,1,457,415.40000000000003,4.0,1.0
Oil,1,457,415.5,4.0,1.0
Oil,1,457,415.6,4.0,1.0
Oil,1,457,415.70000000000005,4.0,1.0
Oil,1,457,415.8,4.0,1.0
Oil,1,457,415.90000000000003,3.0,0.0
Oil,1,457,416.0,4.0,1.0
Oil,1,457,416.1,4.0,1.0
Oil,1,457,416.20000000000005,4.0,1.0
Oil,1,457,416.3,4.0,1.0
Oil,1,457,416.40000000000003,3.0,0.0
Oil,1,457,416.5,4.0,1.0
Oil,1,457,416.6,4.0,1.0
Oil,1,457,416.70000000000005,4.0,1.0
Oil,1,457,416.8,4.0,1.0
Oil,1,457,416.90000000000003,4.0,1.0
Oil,1,457,417.0,4.0,1.0
Oil,1,457,417.1,4.0,1.0
Oil,1,457,417.20000000000005,4.0,1.0
Oil,1,457,417.3,4.0,1.0
Oil,1,457,417.40000000000003,4.0,1.0
Oil,1,457,417.5,4.0,1.0
Oil,1,457,417.6,4.0,1.0
Oil,1,457,417.70000000000005,4.0,1.0
Oil,1,457,417.8,3.0,0.0
Oil,1,457,417.90000000000003,4.0,1.0
Oil,1,457,418.0,3.0,0.0
Oil,1,457,418.1,4.0,1.0
Oil,1,457,418.20000000000005,4.0,1.0
Oil,1,457,418.3,4.0,1.0
Oil,1,457,418.40000000000003,3.0,0.0
Oil,1,457,418.5,4.0,1.0
Oil,1,457,418.6,4.0,1.0
Oil,1,457,418.70000000000005,4.0,1.0
Oil,1,457,418.8,4.0,1.0
Oil,1,457,418.90000000000003,4.0,1.0
Oil,1,457,419.0,4.0,1.0
Oil,1,457,419.1,4.0,1.0
Oil,1,457,419.20000000000005,4.0,1.0
Oil,1,457,419.3,4.0,1.0
Oil,1,457,419.40000000000003,4.0,1.0
Oil,1,457,419.5,4.0,1.0
Oil,1,457,419.6,4.0,1.0
Oil,1,457,419.70000000000005,4.0,1.0
Oil,1,457,419.8,3.0,0.0
Oil,1,457,419.90000000000003,4.0,1.0
Oil,1,457,420.0,4.0,1.0
Oil,1,457,420.1,4.0,1.0
Oil,1,457,420.20000000000005,4.0,1.0
Oil,1,457,420.3,4.0,1.0
Oil,1,457,420.40000000000003,3.0,0.0
Oil,1,457,420.5,4.0,1.0
Oil,1,457,420.6,4.0,1.0
Oil,1,457,420.70000000000005,4.0,1.0
Oil,1,457,420.8,4.0,1.0
Oil,1,457,420.90000000000003,3.0,0.0
Oil,1,457,421.0,4.0,1.0
Oil,1,457,421.1,3.0,0.0
Oil,1,457,421.20000000000005,4.0,1.0
Oil,1,457,421.3,4.0,1.0
Oil,1,457,421.40000000000003,4.0,1.0
Oil,1,457,421.5,4.0,1.0
Oil,1,457,421.6,4.0,1.0
Oil,1,457,421.70000000000005,4.0,1.0
Oil,1,457,421.8,4.0,1.0
Oil,1,457,421.90000000000003,4.0,1.0
Oil,1,457,422.0,3.0,0.0
Oil,1,457,422.1,4.0,1.0
Oil,1,457,422.20000000000005,4.0,1.0
Oil,1,457,422.3,3.0,0.0
Oil,1,457,422.40000000000003,4.0,1.0
Oil,1,457,422.5,4.0,1.0
Oil,1,457,422.6,4.0,1.0
Oil,1,457,422.70000000000005,4.0,1.0
Oil,1,457,422.8,4.0,1.0
Oil,1,457,422.90000000000003,4.0,1.0
Oil,1,457,423.0,3.0,0.0
Oil,1,457,423.1,3.0,0.0
Oil,1,457,423.20000000000005,4.0,1.0
Oil,1,457,423.3,4.0,1.0
Oil,1,457,423.40000000000003,4.0,1.0
Oil,1,457,423.5,4.0,1.0
Oil,1,457,423.6,4.0,1.0
Oil,1,457,423.70000000000005,4.0,1.0
Oil,1,457,423.8,3.0,0.0
Oil,1,457,423.90000000000003,4.0,1.0
Oil,1,457,424.0,4.0,1.0
Oil,1,457,424.1,3.0,0.0
Oil,1,457,424.20000000000005,4.0,1.0
Oil,1,457,424.3,3.0,0.0
Oil,1,457,424.40000000000003,4.0,1.0
Oil,1,457,424.5,4.0,1.0
Oil,1,457,424.6,4.0,1.0
Oil,1,457,424.70000000000005,4.0,1.0
Oil,1,457,424.8,4.0,1.0
Oil,1,457,424.90000000000003,4.0,1.0
Oil,1,457,425.0,4.0,1.0
Oil,1,457,425.1,4.0,1.0
Oil,1,457,425.20000000000005,3.0,0.0
Oil,1,457,425.3,4.0,1.0
Oil,1,457,425.40000000000003,4.0,1.0
Oil,1,457,425.5,3.0,0.0
Oil,1,457,425.6,4.0,1.0
Oil,1,457,425.70000000000005,4.0,1.0
Oil,1,457,425.8,3.0,0.0
Oil,1,457,425.90000000000003,4.0,1.0
Oil,1,457,426.0,4.0,1.0
Oil,1,457,426.1,4.0,1.0
Oil,1,457,426.20000000000005,3.0,0.0
Oil,1,457,426.3,4.0,1.0
Oil,1,457,426.40000000000003,4.0,1.0
Oil,1,457,426.5,4.0,1.0
Oil,1,457,426.6,4.0,1.0
Oil,1,457,426.70000000000005,4.0,1.0
Oil,1,457,426.8,4.0,1.0
Oil,1,457,426.90000000000003,4.0,1.0
Oil,1,457,427.0,4.0,1.0
Oil,1,457,427.1,4.0,1.0
Oil,1,457,427.20000000000005,4.0,1.0
Oil,1,457,427.3,4.0,1.0
Oil,1,457,427.40000000000003,4.0,1.0
Oil,1,457,427.5,4.0,1.0
Oil,1,457,427.6,4.0,1.0
Oil,1,457,427.70000000000005,4.0,1.0
Oil,1,457,427.8,4.0,1.0
Oil,1,457,427.90000000000003,4.0,1.0
Oil,1,457,428.0,4.0,1.0
Oil,1,457,428.1,3.0,0.0
Oil,1,457,428.20000000000005,4.0,1.0
Oil,1,457,428.3,3.0,0.0
Oil,1,457,428.40000000000003,3.0,0.0
Oil,1,457,428.5,4.0,1.0
Oil,1,457,428.6,4.0,1.0
Oil,1,457,428.70000000000005,4.0,1.0
Oil,1,457,428.8,4.0,1.0
Oil,1,457,428.90000000000003,3.0,0.0
Oil,1,457,429.0,4.0,1.0
Oil,1,457,429.1,4.0,1.0
Oil,1,457,429.20000000000005,4.0,1.0
Oil,1,457,429.3,4.0,1.0
Oil,1,457,429.40000000000003,4.0,1.0
Oil,1,457,429.5,4.0,1.0
Oil,1,457,429.6,3.0,0.0
Oil,1,457,429.70000000000005,4.0,1.0
Oil,1,457,429.8,4.0,1.0
Oil,1,457,429.90000000000003,4.0,1.0
Oil,1,457,430.0,4.0,1.0
Oil,1,457,430.1,4.0,1.0
Oil,1,457,430.20000000000005,4.0,1.0
Oil,1,457,430.3,4.0,1.0
Oil,1,457,430.40000000000003,4.0,1.0
Oil,1,457,430.5,4.0,1.0
Oil,1,457,430.6,4.0,1.0
Oil,1,457,430.70000000000005,4.0,1.0
Oil,1,457,430.8,4.0,1.0
Oil,1,457,430.90000000000003,4.0,1.0
Oil,1,457,431.0,3.0,0.0
Oil,1,457,431.1,4.0,1.0
Oil,1,457,431.20000000000005,4.0,1.0
Oil,1,457,431.3,4.0,1.0
Oil,1,457,431.40000000000003,4.0,1.0
Oil,1,457,431.5,4.0,1.0
Oil,1,457,431.6,4.0,1.0
Oil,1,457,431.70000000000005,4.0,1.0
Oil,1,457,431.8,4.0,1.0
Oil,1,457,431.90000000000003,3.0,0.0
Oil,1,457,432.0,4.0,1.0
Oil,1,457,432.1,4.0,1.0
Oil,1,457,432.20000000000005,4.0,1.0
Oil,1,457,432.3,4.0,1.0
Oil,1,457,432.40000000000003,4.0,1.0
Oil,1,457,432.5,4.0,1.0
Oil,1,457,432.6,3.0,0.0
Oil,1,457,432.70000000000005,4.0,1.0
Oil,1,457,432.8,4.0,1.0
Oil,1,457,432.90000000000003,4.0,1.0
Oil,1,457,433.0,4.0,1.0
Oil,1,457,433.1,4.0,1.0
Oil,1,457,433.20000000000005,4.0,1.0
Oil,1,457,433.3,4.0,1.0
Oil,1,457,433.40000000000003,3.0,0.0
Oil,1,457,433.5,4.0,1.0
Oil,1,457,433.6,4.0,1.0
Oil,1,457,433.70000000000005,4.0,1.0
Oil,1,457,433.8,4.0,1.0
Oil,1,457,433.90000000000003,4.0,1.0
Oil,1,457,434.0,4.0,1.0
Oil,1,457,434.1,4.0,1.0
Oil,1,457,434.20000000000005,4.0,1.0
Oil,1,457,434.3,4.0,1.0
Oil,1,457,434.40000000000003,4.0,1.0
Oil,1,457,434.5,4.0,1.0
Oil,1,457,434.6,4.0,1.0
Oil,1,457,434.70000000000005,3.0,0.0
Oil,1,457,434.8,4.0,1.0
Oil,1,457,434.90000000000003,4.0,1.0
Oil,1,457,435.0,4.0,1.0
Oil,1,457,435.1,4.0,1.0
Oil,1,457,435.20000000000005,4.0,1.0
Oil,1,457,435.3,3.0,0.0
Oil,1,457,435.40000000000003,4.0,1.0
Oil,1,457,435.5,3.0,0.0
Oil,1,457,435.6,4.0,1.0
Oil,1,457,435.70000000000005,4.0,1.0
Oil,1,457,435.8,4.0,1.0
Oil,1,457,435.90000000000003,3.0,0.0
Oil,1,457,436.0,2.0,0.0
Oil,1,457,436.1,4.0,1.0
Oil,1,457,436.20000000000005,4.0,1.0
Oil,1,457,436.3,4.0,1.0
Oil,1,457,436.40000000000003,4.0,1.0
Oil,1,457,436.5,3.0,0.0
Oil,1,457,436.6,4.0,1.0
Oil,1,457,436.70000000000005,4.0,1.0
Oil,1,457,436.8,3.0,0.0
Oil,1,457,436.90000000000003,4.0,1.0
Oil,1,457,437.0,4.0,1.0
Oil,1,457,437.1,4.0,1.0
Oil,1,457,437.20000000000005,4.0,1.0
Oil,1,457,437.3,4.0,1.0
Oil,1,457,437.40000000000003,4.0,1.0
Oil,1,457,437.5,4.0,1.0
Oil,1,457,437.6,4.0,1.0
Oil,1,457,437.70000000000005,4.0,1.0
Oil,1,457,437.8,3.0,0.0
Oil,1,457,437.90000000000003,4.0,1.0
Oil,1,457,438.0,4.0,1.0
Oil,1,457,438.1,4.0,1.0
Oil,1,457,438.20000000000005,4.0,1.0
Oil,1,457,438.3,3.0,0.0
Oil,1,457,438.40000000000003,4.0,1.0
Oil,1,457,438.5,4.0,1.0
Oil,1,457,438.6,4.0,1.0
Oil,1,457,438.70000000000005,4.0,1.0
Oil,1,457,438.8,4.0,1.0
Oil,1,457,438.90000000000003,4.0,1.0
Oil,1,457,439.0,4.0,1.0
Oil,1,457,439.1,4.0,1.0
Oil,1,457,439.20000000000005,4.0,1.0
Oil,1,457,439.3,3.0,0.0
Oil,1,457,439.40000000000003,3.0,0.0
Oil,1,457,439.5,3.0,0.0
Oil,1,457,439.6,3.0,0.0
Oil,1,457,439.70000000000005,4.0,1.0
Oil,1,457,439.8,4.0,1.0
Oil,1,457,439.90000000000003,4.0,1.0
Oil,1,457,440.0,4.0,1.0
Oil,1,457,440.1,3.0,0.0
Oil,1,457,440.20000000000005,4.0,1.0
Oil,1,457,440.3,3.0,0.0
Oil,1,457,440.40000000000003,4.0,1.0
Oil,1,457,440.5,3.0,0.0
Oil,1,457,440.6,3.0,0.0
Oil,1,457,440.70000000000005,3.0,0.0
Oil,1,457,440.8,4.0,1.0
Oil,1,457,440.90000000000003,4.0,1.0
Oil,1,457,441.0,4.0,1.0
Oil,1,457,441.1,4.0,1.0
Oil,1,457,441.20000000000005,3.0,0.0
Oil,1,457,441.3,4.0,1.0
Oil,1,457,441.40000000000003,4.0,1.0
Oil,1,457,441.5,4.0,1.0
Oil,1,457,441.6,4.0,1.0
Oil,1,457,441.70000000000005,4.0,1.0
Oil,1,457,441.8,4.0,1.0
Oil,1,457,441.90000000000003,4.0,1.0
Oil,1,457,442.0,4.0,1.0
Oil,1,457,442.1,4.0,1.0
Oil,1,457,442.20000000000005,4.0,1.0
Oil,1,457,442.3,4.0,1.0
Oil,1,457,442.40000000000003,4.0,1.0
Oil,1,457,442.5,3.0,0.0
Oil,1,457,442.6,4.0,1.0
Oil,1,457,442.70000000000005,4.0,1.0
Oil,1,457,442.8,4.0,1.0
Oil,1,457,442.90000000000003,3.0,0.0
Oil,1,457,443.0,4.0,1.0
Oil,1,457,443.1,4.0,1.0
Oil,1,457,443.20000000000005,4.0,1.0
Oil,1,457,443.3,3.0,0.0
Oil,1,457,443.40000000000003,3.0,0.0
Oil,1,457,443.5,3.0,0.0
Oil,1,457,443.6,3.0,0.0
Oil,1,457,443.70000000000005,4.0,1.0
Oil,1,457,443.8,3.0,0.0
Oil,1,457,443.90000000000003,3.0,0.0
Oil,1,457,444.0,4.0,1.0
Oil,1,457,444.1,4.0,1.0
Oil,1,457,444.20000000000005,4.0,1.0
Oil,1,457,444.3,3.0,0.0
Oil,1,457,444.40000000000003,4.0,1.0
Oil,1,457,444.5,4.0,1.0
Oil,1,457,444.6,4.0,1.0
Oil,1,457,444.70000000000005,3.0,0.0
Oil,1,457,444.8,3.0,0.0
Oil,1,457,444.90000000000003,4.0,1.0
Oil,1,457,445.0,4.0,1.0
Oil,1,457,445.1,3.0,0.0
Oil,1,457,445.20000000000005,3.0,0.0
Oil,1,457,445.3,4.0,1.0
Oil,1,457,445.40000000000003,3.0,0.0
Oil,1,457,445.5,4.0,1.0
Oil,1,457,445.6,3.0,0.0
Oil,1,457,445.70000000000005,4.0,1.0
Oil,1,457,445.8,4.0,1.0
Oil,1,457,445.90000000000003,4.0,1.0
Oil,1,457,446.0,4.0,1.0
Oil,1,457,446.1,4.0,1.0
Oil,1,457,446.20000000000005,4.0,1.0
Oil,1,457,446.3,3.0,0.0
Oil,1,457,446.40000000000003,4.0,1.0
Oil,1,457,446.5,3.0,0.0
Oil,1,457,446.6,4.0,1.0
Oil,1,457,446.70000000000005,4.0,1.0
Oil,1,457,446.8,3.0,0.0
Oil,1,457,446.90000000000003,4.0,1.0
Oil,1,457,447.0,4.0,1.0
Oil,1,457,447.1,3.0,0.0
Oil,1,457,447.20000000000005,4.0,1.0
Oil,1,457,447.3,3.0,0.0
Oil,1,457,447.40000000000003,4.0,1.0
Oil,1,457,447.5,4.0,1.0
Oil,1,457,447.6,4.0,1.0
Oil,1,457,447.70000000000005,4.0,1.0
Oil,1,457,447.8,4.0,1.0
Oil,1,457,447.90000000000003,4.0,1.0
Oil,1,457,448.0,4.0,1.0
Oil,1,457,448.1,4.0,1.0
Oil,1,457,448.20000000000005,4.0,1.0
Oil,1,457,448.3,4.0,1.0
Oil,1,457,448.40000000000003,4.0,1.0
Oil,1,457,448.5,4.0,1.0
Oil,1,457,448.6,4.0,1.0
Oil,1,457,448.70000000000005,4.0,1.0
Oil,1,457,448.8,4.0,1.0
Oil,1,457,448.90000000000003,4.0,1.0
Oil,1,457,449.0,4.0,1.0
Oil,1,457,449.1,4.0,1.0
Oil,1,457,449.20000000000005,4.0,1.0
Oil,1,457,449.3,4.0,1.0
Oil,1,457,449.40000000000003,4.0,1.0
Oil,1,457,449.5,4.0,1.0
Oil,1,457,449.6,4.0,1.0
Oil,1,457,449.70000000000005,4.0,1.0
Oil,1,457,449.8,3.0,0.0
Oil,1,457,449.90000000000003,4.0,1.0
Oil,1,457,450.0,4.0,1.0
Oil,1,457,450.1,4.0,1.0
Oil,1,457,450.20000000000005,4.0,1.0
Oil,1,457,450.3,3.0,0.0
Oil,1,457,450.40000000000003,4.0,1.0
Oil,1,457,450.5,3.0,0.0
Oil,1,457,450.6,4.0,1.0
Oil,1,457,450.70000000000005,4.0,1.0
Oil,1,457,450.8,3.0,0.0
Oil,1,457,450.90000000000003,4.0,1.0
Oil,1,457,451.0,4.0,1.0
Oil,1,457,451.1,4.0,1.0
Oil,1,457,451.20000000000005,3.0,0.0
Oil,1,457,451.3,4.0,1.0
Oil,1,457,451.40000000000003,4.0,1.0
Oil,1,457,451.5,4.0,1.0
Oil,1,457,451.6,4.0,1.0
Oil,1,457,451.70000000000005,4.0,1.0
Oil,1,457,451.8,4.0,1.0
Oil,1,457,451.90000000000003,4.0,1.0
