system,hexane_index,time_ps,com_z_unwrapped_A,z_msd_from_initial_A2
CaF2,1,275.600000,7.91824496,0.16274762
CaF2,1,275.700000,7.95827156,0.13205470
CaF2,1,275.800000,7.94319889,0.14323650
CaF2,1,275.900000,7.91351356,0.16658749
CaF2,1,276.000000,7.95948047,0.13117754
CaF2,1,276.100000,7.92066736,0.16079900
CaF2,1,276.200000,7.92372663,0.15835484
CaF2,1,276.300000,7.85759652,0.21535943
CaF2,1,276.400000,7.84323178,0.22889822
CaF2,1,276.500000,7.86401850,0.20944020
CaF2,1,276.600000,7.95886040,0.13162708
CaF2,1,276.700000,8.10172222,0.04837477
CaF2,1,276.800000,8.19931048,0.01497060
CaF2,1,276.900000,8.29061262,0.00096424
CaF2,1,277.000000,8.32178928,0.00000002
CaF2,1,277.100000,8.18100794,0.01978437
CaF2,1,277.200000,7.96991492,0.12372803
CaF2,1,277.300000,7.90147135,0.17656259
CaF2,1,277.400000,8.14472446,0.03130791
CaF2,1,277.500000,8.36074436,0.00152721
CaF2,1,277.600000,8.48096499,0.02537653
CaF2,1,277.700000,8.39613131,0.00554525
CaF2,1,277.800000,8.12067793,0.04039575
CaF2,1,277.900000,7.78679336,0.28608753
CaF2,1,278.000000,7.68080791,0.41069764
CaF2,1,278.100000,7.87922941,0.19574914
CaF2,1,278.200000,8.11052051,0.04458194
CaF2,1,278.300000,8.27027678,0.00264074
CaF2,1,278.400000,8.25772523,0.00408828
CaF2,1,278.500000,8.15123237,0.02904724
CaF2,1,278.600000,8.13567882,0.03459081
CaF2,1,278.700000,8.06303551,0.06688915
CaF2,1,278.800000,7.95583416,0.13383211
CaF2,1,278.900000,8.07620211,0.06025197
CaF2,1,279.000000,8.37418582,0.00275845
CaF2,1,279.100000,8.57046403,0.06190102
CaF2,1,279.200000,8.47847913,0.02459071
CaF2,1,279.300000,8.31391520,0.00006006
CaF2,1,279.400000,8.22154069,0.01002485
CaF2,1,279.500000,8.33561260,0.00019454
CaF2,1,279.600000,8.41594075,0.00888794
CaF2,1,279.700000,8.40098425,0.00629156
CaF2,1,279.800000,8.25038422,0.00508093
CaF2,1,279.900000,8.11161778,0.04411978
CaF2,1,280.000000,8.20759309,0.01301237
CaF2,1,280.100000,8.50982259,0.03540333
CaF2,1,280.200000,8.50091764,0.03213156
CaF2,1,280.300000,8.36244467,0.00166299
CaF2,1,280.400000,8.20156096,0.01442495
CaF2,1,280.500000,8.02894954,0.08568226
CaF2,1,280.600000,7.98453008,0.11365987
CaF2,1,280.700000,8.07745350,0.05963919
CaF2,1,280.800000,8.21185695,0.01205778
CaF2,1,280.900000,8.44012121,0.01403190
CaF2,1,281.000000,8.49568747,0.03028387
CaF2,1,281.100000,8.24361820,0.00609128
CaF2,1,281.200000,7.93106160,0.15257091
CaF2,1,281.300000,7.87018212,0.20383667
CaF2,1,281.400000,7.97150437,0.12261238
CaF2,1,281.500000,8.03448951,0.08246969
CaF2,1,281.600000,8.10332911,0.04767050
CaF2,1,281.700000,8.15839337,0.02665758
CaF2,1,281.800000,7.96770551,0.12528723
CaF2,1,281.900000,7.82170441,0.24996046
CaF2,1,282.000000,7.94426035,0.14243417
CaF2,1,282.100000,8.17251977,0.02224426
CaF2,1,282.200000,8.30136443,0.00041211
CaF2,1,282.300000,8.08357281,0.05668783
CaF2,1,282.400000,7.85240574,0.22020413
CaF2,1,282.500000,7.77159429,0.30257764
CaF2,1,282.600000,7.83410702,0.23771266
CaF2,1,282.700000,7.88795197,0.18810688
CaF2,1,282.800000,7.85493933,0.21783273
CaF2,1,282.900000,7.85852117,0.21450209
CaF2,1,283.000000,7.90778620,0.17129555
CaF2,1,283.100000,7.88646466,0.18939922
CaF2,1,283.200000,7.76359357,0.31144358
CaF2,1,283.300000,7.74475476,0.33282528
CaF2,1,283.400000,7.97578904,0.11963009
CaF2,1,283.500000,8.18410184,0.01892359
CaF2,1,283.600000,7.91834450,0.16266732
CaF2,1,283.700000,7.72453087,0.35656901
CaF2,1,283.800000,7.83831559,0.23362653
CaF2,1,283.900000,7.98124967,0.11588251
CaF2,1,284.000000,8.03932326,0.07971678
CaF2,1,284.100000,8.00853732,0.09804886
CaF2,1,284.200000,8.00822477,0.09824470
CaF2,1,284.300000,8.09698416,0.05048142
CaF2,1,284.400000,8.25753257,0.00411295
CaF2,1,284.500000,8.43976484,0.01394760
CaF2,1,284.600000,8.47142191,0.02242717
CaF2,1,284.700000,8.33139187,0.00009461
CaF2,1,284.800000,8.08067997,0.05807372
CaF2,1,284.900000,8.25279536,0.00474301
CaF2,1,285.000000,8.41434143,0.00858894
CaF2,1,285.100000,8.14831618,0.03004977
CaF2,1,285.200000,8.02216933,0.08969758
CaF2,1,285.300000,8.07333413,0.06166816
CaF2,1,285.400000,8.18921833,0.01754209
CaF2,1,285.500000,8.15748284,0.02695574
CaF2,1,285.600000,8.03535681,0.08197231
CaF2,1,285.700000,8.12824702,0.03741046
CaF2,1,285.800000,8.24080687,0.00653802
CaF2,1,285.900000,8.15604777,0.02742902
CaF2,1,286.000000,8.09570460,0.05105804
CaF2,1,286.100000,8.02852838,0.08592900
CaF2,1,286.200000,7.99513577,0.10662125
CaF2,1,286.300000,8.03100357,0.08448399
CaF2,1,286.400000,8.09898621,0.04958579
CaF2,1,286.500000,7.99294903,0.10805410
CaF2,1,286.600000,7.99695370,0.10543734
CaF2,1,286.700000,8.15848698,0.02662702
CaF2,1,286.800000,8.27737544,0.00196155
CaF2,1,286.900000,8.20695344,0.01315871
CaF2,1,287.000000,8.02636971,0.08719923
CaF2,1,287.100000,8.00201763,0.10217436
CaF2,1,287.200000,8.08599164,0.05554187
CaF2,1,287.300000,8.25205313,0.00484579
CaF2,1,287.400000,8.36782509,0.00213077
CaF2,1,287.500000,8.39496572,0.00537301
CaF2,1,287.600000,8.26756543,0.00292675
CaF2,1,287.700000,8.04032059,0.07915460
CaF2,1,287.800000,8.03896394,0.07991982
CaF2,1,287.900000,8.17749638,0.02078455
CaF2,1,288.000000,8.22142388,0.01004826
CaF2,1,288.100000,8.16212541,0.02545284
CaF2,1,288.200000,8.11314775,0.04347939
CaF2,1,288.300000,8.19910801,0.01502018
CaF2,1,288.400000,8.36045055,0.00150433
CaF2,1,288.500000,8.38519021,0.00403547
CaF2,1,288.600000,8.22707782,0.00894671
CaF2,1,288.700000,8.07143933,0.06261282
CaF2,1,288.800000,8.13392171,0.03524749
CaF2,1,288.900000,8.40035772,0.00619256
CaF2,1,289.000000,8.36868671,0.00221105
CaF2,1,289.100000,8.19009376,0.01731096
CaF2,1,289.200000,8.04584662,0.07607571
CaF2,1,289.300000,8.12024276,0.04057087
CaF2,1,289.400000,8.28657670,0.00123118
CaF2,1,289.500000,8.28602722,0.00127004
CaF2,1,289.600000,8.14766686,0.03027531
CaF2,1,289.700000,7.94858930,0.13918538
CaF2,1,289.800000,8.05057326,0.07349066
CaF2,1,289.900000,8.20402008,0.01384030
CaF2,1,290.000000,8.18352240,0.01908334
CaF2,1,290.100000,8.03665155,0.08123259
CaF2,1,290.200000,7.99325458,0.10785332
CaF2,1,290.300000,8.11389656,0.04316767
CaF2,1,290.400000,8.23054052,0.00830365
CaF2,1,290.500000,8.27882038,0.00183565
CaF2,1,290.600000,8.23780467,0.00703253
CaF2,1,290.700000,8.07776216,0.05948853
CaF2,1,290.800000,8.02413470,0.08852420
CaF2,1,290.900000,8.10549645,0.04672879
CaF2,1,291.000000,8.35489359,0.00110415
CaF2,1,291.100000,8.54267729,0.04884649
CaF2,1,291.200000,8.56392184,0.05868844
CaF2,1,291.300000,8.41907006,0.00948777
CaF2,1,291.400000,8.35993990,0.00146498
CaF2,1,291.500000,8.25894762,0.00393345
CaF2,1,291.600000,8.08809275,0.05455594
CaF2,1,291.700000,8.14701065,0.03050410
CaF2,1,291.800000,8.21686370,0.01098329
CaF2,1,291.900000,8.22401331,0.00953583
CaF2,1,292.000000,8.34576645,0.00058089
CaF2,1,292.100000,8.32124510,0.00000018
CaF2,1,292.200000,8.11234411,0.04381518
CaF2,1,292.300000,8.12953530,0.03691377
CaF2,1,292.400000,8.23566045,0.00739676
CaF2,1,292.500000,8.26356881,0.00337515
CaF2,1,292.600000,8.29974295,0.00048057
CaF2,1,292.700000,8.29887161,0.00051953
CaF2,1,292.800000,8.22591417,0.00916820
CaF2,1,292.900000,8.18318432,0.01917686
CaF2,1,293.000000,8.32786163,0.00003840
CaF2,1,293.100000,8.47518338,0.02356793
CaF2,1,293.200000,8.25642607,0.00425610
CaF2,1,293.300000,8.13526254,0.03474583
CaF2,1,293.400000,8.29720819,0.00059813
CaF2,1,293.500000,8.43597083,0.01306585
CaF2,1,293.600000,8.53494053,0.04548651
CaF2,1,293.700000,8.43240487,0.01226335
CaF2,1,293.800000,8.27325537,0.00234348
CaF2,1,293.900000,8.34708010,0.00064593
CaF2,1,294.000000,8.48507961,0.02670438
CaF2,1,294.100000,8.57590076,0.06463589
CaF2,1,294.200000,8.51877843,0.03885376
CaF2,1,294.300000,8.37354808,0.00269187
CaF2,1,294.400000,8.33096492,0.00008649
CaF2,1,294.500000,8.32500666,0.00001117
CaF2,1,294.600000,8.30124502,0.00041697
CaF2,1,294.700000,8.33677677,0.00022837
CaF2,1,294.800000,8.35691143,0.00124232
CaF2,1,294.900000,8.35760403,0.00129162
CaF2,1,295.000000,8.42309033,0.01028712
CaF2,1,295.100000,8.33476985,0.00017174
CaF2,1,295.200000,8.23530916,0.00745731
CaF2,1,295.300000,8.15957746,0.02627233
CaF2,1,295.400000,8.15299233,0.02845043
CaF2,1,295.500000,8.02108941,0.09034561
CaF2,1,295.600000,8.11759323,0.04164523
CaF2,1,295.700000,8.27793976,0.00191189
CaF2,1,295.800000,8.23363440,0.00774936
CaF2,1,295.900000,8.10386960,0.04743478
CaF2,1,296.000000,7.92209969,0.15965233
CaF2,1,296.100000,8.06186850,0.06749415
CaF2,1,296.200000,8.22550598,0.00924653
CaF2,1,296.300000,8.33423270,0.00015795
CaF2,1,296.400000,8.36836261,0.00218068
CaF2,1,296.500000,8.33264626,0.00012059
CaF2,1,296.600000,8.28328484,0.00147303
CaF2,1,296.700000,8.21424824,0.01153833
CaF2,1,296.800000,8.24828962,0.00538393
CaF2,1,296.900000,8.52502995,0.04135736
CaF2,1,297.000000,8.53298126,0.04465462
CaF2,1,297.100000,8.32115733,0.00000026
CaF2,1,297.200000,8.40617270,0.00714157
CaF2,1,297.300000,8.52705476,0.04218501
CaF2,1,297.400000,8.47876068,0.02467909
CaF2,1,297.500000,8.43220263,0.01221860
CaF2,1,297.600000,8.51220734,0.03630643
CaF2,1,297.700000,8.76902978,0.20013536
CaF2,1,297.800000,8.94746750,0.39162893
CaF2,1,297.900000,8.91290162,0.34956089
CaF2,1,298.000000,8.59587276,0.07518997
CaF2,1,298.100000,8.28400395,0.00141834
CaF2,1,298.200000,8.09582738,0.05100257
CaF2,1,298.300000,8.16404225,0.02484489
CaF2,1,298.400000,8.24877505,0.00531293
CaF2,1,298.500000,8.33708961,0.00023792
CaF2,1,298.600000,8.44205782,0.01449446
CaF2,1,298.700000,8.45742502,0.01843082
CaF2,1,298.800000,8.41470267,0.00865603
CaF2,1,298.900000,8.20252827,0.01419353
CaF2,1,299.000000,8.04199471,0.07821540
CaF2,1,299.100000,8.05087505,0.07332713
CaF2,1,299.200000,8.13886576,0.03341551
CaF2,1,299.300000,8.21817465,0.01071023
CaF2,1,299.400000,8.54187179,0.04849109
CaF2,1,299.500000,8.68178580,0.12968708
CaF2,1,299.600000,8.68052523,0.12878076
CaF2,1,299.700000,8.62553442,0.09233670
CaF2,1,299.800000,8.52795930,0.04255739
CaF2,1,299.900000,8.39614817,0.00554776
CaF2,1,300.000000,8.44309358,0.01474493
CaF2,1,300.100000,8.48673745,0.02724896
CaF2,1,300.200000,8.46036072,0.01923654
CaF2,1,300.300000,8.48624927,0.02708802
CaF2,1,300.400000,8.53309442,0.04470245
CaF2,1,300.500000,8.59396510,0.07414742
CaF2,1,300.600000,8.57481999,0.06408751
CaF2,1,300.700000,8.50026902,0.03189944
CaF2,1,300.800000,8.35179952,0.00090810
CaF2,1,300.900000,8.19614232,0.01575591
CaF2,1,301.000000,7.98185908,0.11546797
CaF2,1,301.100000,7.82602984,0.24565408
CaF2,1,301.200000,7.64784408,0.45403446
CaF2,1,301.300000,7.62141719,0.49034681
CaF2,1,301.400000,7.72325776,0.35809107
CaF2,1,301.500000,7.77885095,0.29464695
CaF2,1,301.600000,7.75340809,0.32291577
CaF2,1,301.700000,7.64783571,0.45404574
CaF2,1,301.800000,7.49158943,0.68902524
CaF2,1,301.900000,7.49265475,0.68725778
CaF2,1,302.000000,7.73468622,0.34454394
CaF2,1,302.100000,7.95135476,0.13712958
CaF2,1,302.200000,8.11787644,0.04152972
CaF2,1,302.300000,8.22852831,0.00867442
CaF2,1,302.400000,8.20210924,0.01429355
CaF2,1,302.500000,8.13087792,0.03639966
CaF2,1,302.600000,8.25043042,0.00507435
CaF2,1,302.700000,8.43961769,0.01391287
CaF2,1,302.800000,8.62855568,0.09418197
CaF2,1,302.900000,8.76019533,0.19230896
CaF2,1,303.000000,8.65988520,0.11439299
CaF2,1,303.100000,8.61391799,0.08541189
CaF2,1,303.200000,8.69827277,0.14183351
CaF2,1,303.300000,8.74123056,0.17603537
CaF2,1,303.400000,8.78335799,0.21316054
CaF2,1,303.500000,8.81787475,0.24622425
CaF2,1,303.600000,8.64235778,0.10284394
CaF2,1,303.700000,8.45070001,0.01665007
CaF2,1,303.800000,8.42001067,0.00967190
CaF2,1,303.900000,8.37480831,0.00282423
CaF2,1,304.000000,8.41581973,0.00886514
CaF2,1,304.100000,8.49246046,0.02917113
CaF2,1,304.200000,8.40965690,0.00774260
CaF2,1,304.300000,8.11726815,0.04177802
CaF2,1,304.400000,7.95296477,0.13593976
CaF2,1,304.500000,8.06521774,0.06576513
CaF2,1,304.600000,8.27797725,0.00190861
CaF2,1,304.700000,8.35753757,0.00128685
CaF2,1,304.800000,8.29307424,0.00081742
CaF2,1,304.900000,8.38206738,0.00364846
CaF2,1,305.000000,8.52270464,0.04041699
CaF2,1,305.100000,8.53110114,0.04386355
CaF2,1,305.200000,8.44981379,0.01642215
CaF2,1,305.300000,8.34566753,0.00057613
CaF2,1,305.400000,8.38693694,0.00426044
CaF2,1,305.500000,8.53666749,0.04622613
CaF2,1,305.600000,8.59991140,0.07742113
CaF2,1,305.700000,8.54707371,0.05080915
CaF2,1,305.800000,8.50465751,0.03348631
CaF2,1,305.900000,8.45360357,0.01740782
CaF2,1,306.000000,8.48138044,0.02550906
CaF2,1,306.100000,8.53138611,0.04398300
CaF2,1,306.200000,8.49834443,0.03121567
CaF2,1,306.300000,8.31853387,0.00000980
CaF2,1,306.400000,8.24873354,0.00531898
CaF2,1,306.500000,8.18466048,0.01877020
CaF2,1,306.600000,8.11189666,0.04400270
CaF2,1,306.700000,8.07771248,0.05951277
CaF2,1,306.800000,8.03916230,0.07980770
CaF2,1,306.900000,8.08017761,0.05831610
CaF2,1,307.000000,8.18260632,0.01933728
CaF2,1,307.100000,8.20685488,0.01318133
CaF2,1,307.200000,8.18452287,0.01880793
CaF2,1,307.300000,8.12180762,0.03994292
CaF2,1,307.400000,8.05476828,0.07123379
CaF2,1,307.500000,8.23360529,0.00775449
CaF2,1,307.600000,8.34142779,0.00039057
CaF2,1,307.700000,8.21194676,0.01203806
CaF2,1,307.800000,8.10672210,0.04620039
CaF2,1,307.900000,8.21885417,0.01057004
CaF2,1,308.000000,8.30655959,0.00022817
CaF2,1,308.100000,8.29719097,0.00059897
CaF2,1,308.200000,8.15174352,0.02887327
CaF2,1,308.300000,8.06310030,0.06685564
CaF2,1,308.400000,8.18316281,0.01918282
CaF2,1,308.500000,8.29546645,0.00068636
CaF2,1,308.600000,8.18609652,0.01837878
CaF2,1,308.700000,8.01010328,0.09707062
CaF2,1,308.800000,7.97107506,0.12291321
CaF2,1,308.900000,8.07851533,0.05912170
CaF2,1,309.000000,8.22212554,0.00990808
CaF2,1,309.100000,8.17767227,0.02073387
CaF2,1,309.200000,8.19297181,0.01656190
CaF2,1,309.300000,8.08095822,0.05793969
CaF2,1,309.400000,7.76718484,0.30744810
CaF2,1,309.500000,7.76241113,0.31276475
CaF2,1,309.600000,8.10018012,0.04905549
CaF2,1,309.700000,8.32716984,0.00003030
CaF2,1,309.800000,8.25841904,0.00400004
CaF2,1,309.900000,8.20470058,0.01368065
CaF2,1,310.000000,8.11788226,0.04152735
CaF2,1,310.100000,8.02066165,0.09060294
CaF2,1,310.200000,7.96885217,0.12447680
CaF2,1,310.300000,7.97186455,0.12236026
CaF2,1,310.400000,8.16766038,0.02371738
CaF2,1,310.500000,8.40105368,0.00630258
CaF2,1,310.600000,8.55007689,0.05217205
CaF2,1,310.700000,8.50286998,0.03283529
CaF2,1,310.800000,8.19179980,0.01686494
CaF2,1,310.900000,7.94033468,0.14541271
CaF2,1,311.000000,8.10107374,0.04866045
CaF2,1,311.100000,8.38454910,0.00395443
CaF2,1,311.200000,8.45453561,0.01765463
CaF2,1,311.300000,8.29055377,0.00096790
CaF2,1,311.400000,8.12102588,0.04025600
CaF2,1,311.500000,7.86468308,0.20883236
CaF2,1,311.600000,7.83021467,0.24152330
CaF2,1,311.700000,8.03127293,0.08432748
CaF2,1,311.800000,8.14994834,0.02948657
CaF2,1,311.900000,8.03075266,0.08462991
CaF2,1,312.000000,7.90347842,0.17487991
CaF2,1,312.100000,7.90380093,0.17461027
CaF2,1,312.200000,8.03165760,0.08410422
CaF2,1,312.300000,8.11506349,0.04268413
CaF2,1,312.400000,8.12903651,0.03710569
CaF2,1,312.500000,8.15611315,0.02740737
CaF2,1,312.600000,8.19316920,0.01651114
CaF2,1,312.700000,8.30435233,0.00029972
CaF2,1,312.800000,8.20580334,0.01342389
CaF2,1,312.900000,8.04608291,0.07594542
CaF2,1,313.000000,7.97914997,0.11731646
CaF2,1,313.100000,8.02809972,0.08618050
CaF2,1,313.200000,8.21254089,0.01190804
CaF2,1,313.300000,8.37545714,0.00289361
CaF2,1,313.400000,8.51086590,0.03579703
CaF2,1,313.500000,8.56308832,0.05828528
CaF2,1,313.600000,8.42876843,0.01147117
CaF2,1,313.700000,8.30162264,0.00040169
CaF2,1,313.800000,8.30924798,0.00015418
CaF2,1,313.900000,8.64119784,0.10210132
CaF2,1,314.000000,8.75929928,0.19152388
CaF2,1,314.100000,8.67395185,0.12410612
CaF2,1,314.200000,8.46612571,0.02086893
CaF2,1,314.300000,8.22572427,0.00920460
CaF2,1,314.400000,8.10085668,0.04875626
CaF2,1,314.500000,8.33570180,0.00019704
CaF2,1,314.600000,8.72856964,0.16557149
CaF2,1,314.700000,8.81596174,0.24432940
CaF2,1,314.800000,8.39851648,0.00590617
CaF2,1,314.900000,7.96095420,0.13011219
CaF2,1,315.000000,8.14783630,0.03021637
CaF2,1,315.100000,8.40466266,0.00688863
CaF2,1,315.200000,8.52481457,0.04126980
CaF2,1,315.300000,8.57449435,0.06392275
CaF2,1,315.400000,8.36385758,0.00178022
CaF2,1,315.500000,8.01183164,0.09599663
CaF2,1,315.600000,7.65858424,0.43967592
CaF2,1,315.700000,7.49338541,0.68604686
CaF2,1,315.800000,7.75024187,0.32652424
CaF2,1,315.900000,7.98163941,0.11561731
CaF2,1,316.000000,8.14162497,0.03241437
CaF2,1,316.100000,8.25654333,0.00424081
CaF2,1,316.200000,8.16608417,0.02420535
CaF2,1,316.300000,8.04427112,0.07694729
CaF2,1,316.400000,7.90911759,0.17019526
CaF2,1,316.500000,7.85771096,0.21525323
CaF2,1,316.600000,7.93670094,0.14819723
CaF2,1,316.700000,8.00793549,0.09842612
CaF2,1,316.800000,8.17642441,0.02109479
CaF2,1,316.900000,8.35174923,0.00090507
CaF2,1,317.000000,8.26734682,0.00295045
CaF2,1,317.100000,8.09735439,0.05031519
CaF2,1,317.200000,8.06102942,0.06793084
CaF2,1,317.300000,8.00797855,0.09839911
CaF2,1,317.400000,8.31121728,0.00010915
CaF2,1,317.500000,8.59442583,0.07439854
CaF2,1,317.600000,8.34613069,0.00059858
CaF2,1,317.700000,8.16598235,0.02423705
CaF2,1,317.800000,8.16267148,0.02527890
CaF2,1,317.900000,8.22210882,0.00991141
CaF2,1,318.000000,8.26666142,0.00302538
CaF2,1,318.100000,8.28353546,0.00145385
CaF2,1,318.200000,8.19970924,0.01487318
CaF2,1,318.300000,8.13415666,0.03515933
CaF2,1,318.400000,8.17848893,0.02049935
CaF2,1,318.500000,8.20673298,0.01320934
CaF2,1,318.600000,7.96286934,0.12873423
CaF2,1,318.700000,7.72614122,0.35464842
CaF2,1,318.800000,7.73838429,0.34021624
CaF2,1,318.900000,7.81996182,0.25170595
CaF2,1,319.000000,7.84322083,0.22890870
CaF2,1,319.100000,7.83112046,0.24063382
CaF2,1,319.200000,7.90024451,0.17759512
CaF2,1,319.300000,7.95310682,0.13583504
CaF2,1,319.400000,7.92976748,0.15358356
CaF2,1,319.500000,7.97605209,0.11944819
CaF2,1,319.600000,8.06512103,0.06581474
CaF2,1,319.700000,8.02505085,0.08797988
CaF2,1,319.800000,7.76757430,0.30701636
CaF2,1,319.900000,7.80231328,0.26972607
CaF2,1,320.000000,8.18226642,0.01943193
CaF2,1,320.100000,8.43156520,0.01207808
CaF2,1,320.200000,8.48172948,0.02562068
CaF2,1,320.300000,8.50530845,0.03372496
CaF2,1,320.400000,8.57977013,0.06661833
CaF2,1,320.500000,8.66021850,0.11461856
CaF2,1,320.600000,8.55314163,0.05358149
CaF2,1,320.700000,8.29307188,0.00081756
CaF2,1,320.800000,8.33875243,0.00029198
CaF2,1,320.900000,8.53443242,0.04527003
CaF2,1,321.000000,8.41027835,0.00785235
CaF2,1,321.100000,8.25797833,0.00405598
CaF2,1,321.200000,8.16358584,0.02498898
CaF2,1,321.300000,8.05440282,0.07142900
CaF2,1,321.400000,8.00865754,0.09797359
CaF2,1,321.500000,8.04935731,0.07415141
CaF2,1,321.600000,8.06872852,0.06397680
CaF2,1,321.700000,8.00191577,0.10223949
CaF2,1,321.800000,7.93666004,0.14822872
CaF2,1,321.900000,8.11830155,0.04135664
CaF2,1,322.000000,8.12433967,0.03893723
CaF2,1,322.100000,7.91021546,0.16929062
CaF2,1,322.200000,7.65304424,0.44705355
CaF2,1,322.300000,7.67303225,0.42072428
CaF2,1,322.400000,7.91774478,0.16315144
CaF2,1,322.500000,8.11540232,0.04254424
CaF2,1,322.600000,8.08035833,0.05822885
CaF2,1,322.700000,7.93166209,0.15210217
CaF2,1,322.800000,7.72842900,0.35192880
CaF2,1,322.900000,7.94830959,0.13939417
CaF2,1,323.000000,8.31170301,0.00009924
CaF2,1,323.100000,8.27268517,0.00239901
CaF2,1,323.200000,8.21548193,0.01127482
CaF2,1,323.300000,8.28618833,0.00125858
CaF2,1,323.400000,8.34000011,0.00033618
CaF2,1,323.500000,8.12120521,0.04018408
CaF2,1,323.600000,8.08533387,0.05585234
CaF2,1,323.700000,8.17493584,0.02152941
CaF2,1,323.800000,8.20454003,0.01371823
CaF2,1,323.900000,8.11295626,0.04355928
CaF2,1,324.000000,8.19286064,0.01659053
CaF2,1,324.100000,8.15490893,0.02780754
CaF2,1,324.200000,8.28489151,0.00135228
CaF2,1,324.300000,8.21862290,0.01061765
CaF2,1,324.400000,7.98225406,0.11519970
CaF2,1,324.500000,7.94373399,0.14283175
CaF2,1,324.600000,8.03292821,0.08336886
CaF2,1,324.700000,7.93871770,0.14664854
CaF2,1,324.800000,7.79982826,0.27231345
CaF2,1,324.900000,7.68310756,0.40775544
CaF2,1,325.000000,7.81061658,0.26117035
CaF2,1,325.100000,8.12017014,0.04060013
CaF2,1,325.200000,8.17404437,0.02179181
CaF2,1,325.300000,7.95467776,0.13467954
CaF2,1,325.400000,7.84219673,0.22988970
CaF2,1,325.500000,7.92653075,0.15613097
CaF2,1,325.600000,8.17064297,0.02280761
CaF2,1,325.700000,8.28592652,0.00127723
CaF2,1,325.800000,8.12749223,0.03770301
CaF2,1,325.900000,8.22672451,0.00901367
CaF2,1,326.000000,8.29849683,0.00053676
CaF2,1,326.100000,8.24279122,0.00622105
CaF2,1,326.200000,8.32032868,0.00000179
CaF2,1,326.300000,8.16654047,0.02406358
CaF2,1,326.400000,8.17321696,0.02203678
CaF2,1,326.500000,8.18266815,0.01932009
CaF2,1,326.600000,7.96922097,0.12421670
CaF2,1,326.700000,8.04659392,0.07566403
CaF2,1,326.800000,8.07285330,0.06190720
CaF2,1,326.900000,8.01432988,0.09445480
CaF2,1,327.000000,8.03341516,0.08308790
CaF2,1,327.100000,7.99075587,0.10950077
CaF2,1,327.200000,8.04149078,0.07849752
CaF2,1,327.300000,8.03312450,0.08325555
CaF2,1,327.400000,7.86056807,0.21261026
CaF2,1,327.500000,7.82291940,0.24874704
CaF2,1,327.600000,8.02165568,0.09000551
CaF2,1,327.700000,8.32834609,0.00004464
CaF2,1,327.800000,8.40235586,0.00651104
CaF2,1,327.900000,8.14480975,0.03127773
CaF2,1,328.000000,7.89376786,0.18309585
CaF2,1,328.100000,7.82071036,0.25095542
CaF2,1,328.200000,8.04396881,0.07711510
CaF2,1,328.300000,8.35494906,0.00110784
CaF2,1,328.400000,8.48102443,0.02539547
CaF2,1,328.500000,8.34005643,0.00033825
CaF2,1,328.600000,8.18217809,0.01945656
CaF2,1,328.700000,8.17913737,0.02031409
CaF2,1,328.800000,8.32144846,0.00000005
CaF2,1,328.900000,8.34697705,0.00064071
CaF2,1,329.000000,8.22887190,0.00861054
CaF2,1,329.100000,8.12935419,0.03698340
CaF2,1,329.200000,8.09456071,0.05157630
CaF2,1,329.300000,8.26959660,0.00271110
CaF2,1,329.400000,8.35684384,0.00123756
CaF2,1,329.500000,8.38049087,0.00346050
CaF2,1,329.600000,8.29610622,0.00065324
CaF2,1,329.700000,8.37375737,0.00271363
CaF2,1,329.800000,8.44515280,0.01524927
CaF2,1,329.900000,8.36565280,0.00193494
